Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Макс скидка|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
71|1|Праздник жизни|9^64^107^114^117|2000.00|100|0|1100.00||||||DF701012020|DF701012020|1|14|1|1|6||||||0.000000|0.000000|0.000000|2.151467||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df701012020.jpg^http://cx14726.tmweb.ru/images/df701012020-1.jpg^http://cx14726.tmweb.ru/images/df701012020-2.jpg|1|Количество залпов:20:1^Калибр, дюйм:1.2:2^Время, сек.:0:4||new||||2|1|1|1|
72|1|Свадебный салют|9^64^71^81^107^114^122|10000.00|100|0|5500.00||||||DF701012100|DF701012100|1|14|1|1|1||||||0.000000|0.000000|0.000000|12.826600||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df701012100.jpg^http://cx14726.tmweb.ru/images/df701012100-1.jpg^http://cx14726.tmweb.ru/images/df701012100-2.jpg|1|Количество залпов:100:1^Калибр, дюйм:1.2:2^Время, сек.:0:4||new||||2|1|1|1|
73|1|С Новым Годом!|9^67^107^114^117|3700.00|100|0|2035.00||||||DF701015025|DF701015025|1|14|1|1|4||||||0.000000|0.000000|0.000000|3.951550||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df701015025.jpg^http://cx14726.tmweb.ru/images/df701015025-1.jpg^http://cx14726.tmweb.ru/images/df701015025-2.jpg|1|Количество залпов:25:1^Калибр, дюйм:1.5:2^Время, сек.:0:4||new||||2|1|1|1|
74|1|Новогодний коктейль|9^67^107^114^118|5250.00|100|0|2887.50||||||DF701015036|DF701015036|1|14|1|1|2||||||0.000000|0.000000|0.000000|5.727400||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df701015036.jpg^http://cx14726.tmweb.ru/images/df701015036-1.jpg^http://cx14726.tmweb.ru/images/df701015036-2.jpg|1|Количество залпов:36:1^Калибр, дюйм:1.5:2^Время, сек.:0:4||new||||2|1|1|1|
75|1|Победитель|9^67^107^114^120|7400.00|100|0|4070.00||||||DF701015050|DF701015050|1|14|1|1|2||||||0.000000|0.000000|0.000000|5.590250||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df701015050.jpg^http://cx14726.tmweb.ru/images/df701015050-1.jpg^http://cx14726.tmweb.ru/images/df701015050-2.jpg|1|Количество залпов:50:1^Калибр, дюйм:1.5:2^Время, сек.:0:4||new||||2|1|1|1|
76|1|Северное сияние|9^64^107^114^117|2000.00|100|0|1100.00||||||DF702012020|DF702012020|1|14|1|1|6||||||0.000000|0.000000|0.000000|2.341350||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df702012020.jpg^http://cx14726.tmweb.ru/images/df702012020-1.jpg^http://cx14726.tmweb.ru/images/df702012020-2.jpg|1|Количество залпов:20:1^Калибр, дюйм:1.2:2^Время, сек.:0:4||new||||2|1|1|1|
77|1|Дед Мороз|9^67^107^114^118|5250.00|100|0|2887.50||||||DF702015036|DF702015036|1|14|1|1|2||||||0.000000|0.000000|0.000000|9.695000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df702015036.jpg^http://cx14726.tmweb.ru/images/df702015036-1.jpg^http://cx14726.tmweb.ru/images/df702015036-2.jpg|1|Количество залпов:36:1^Калибр, дюйм:1.5:2^Время, сек.:0:4||new||||2|1|1|1|
78|1|Совет да любовь|9^67^107^114^120|7400.00|100|0|4070.00||||||DF702015050|DF702015050|1|14|1|1|2||||||0.000000|0.000000|0.000000|5.388600||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00413        |ЦЦ07.А.00413 0328099 "ПИРОТЭКС" ООО "Стэнтон" 14/11-78 от 28.11.2014 08.10.2015-07.10.2018                                                                                                                                                                |10130080/070714/0013188  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/df702015050.jpg^http://cx14726.tmweb.ru/images/df702015050-1.jpg^http://cx14726.tmweb.ru/images/df702015050-2.jpg|1|Количество залпов:50:1^Калибр, дюйм:1.5:2^Время, сек.:0:4||new||||2|1|1|1|
92|1|Matabrujas (уп.  5 шт.) ФИТИЛЬНЫЕ|3^39|1170.00|100|0|544.50||||||F11049|F11049|1|12|5|10|8||||||0.000000|0.000000|0.000000|1.625000||1|||2|2|1|за 1 бл. из 10 уп. по 5 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/110516/0003320  |уп.|117.00||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/f11049.jpg|1|||new||||2|1|1|1|
98|1|Морозко|9^66^71^74^85^87^107^114^119|5700.00|100|0|3135.00||||||GHC02049125|GHC02049125|1|5|1|1|2||||||27.500000|23.000000|27.500000|4.500000||1|||0|0|1|за 1 шт.|1|ЦЦ07.А.00433        |ЦЦ07.А.00433 0355274 НПЭБиС "Пиротекс" ООО "Спаркс" GW128/11от 18.04.2011 19.11.2015-18.11.2018                                                                                                                                                           |10130080/230614/0014265  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/ghc02049125.jpg|1|Количество залпов:49:1^Калибр, дюйм:1.25:2^Высота, м.:45:3^Время, сек.:0:4||new||||2|1|1|1|
111|1|Ахтунг (уп. 100 шт.) ТЕРОЧНЫЕ|3^40|98.28|100|0|45.74||||||K00203|K00203|1|12|100|1|50||||||0.000000|0.000000|0.000000|0.300000||1|||1|1|1|за 1 уп. из 100 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/110516/0003320  |шт.|0.98||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/к00203.jpg^http://cx14726.tmweb.ru/images/к00203-3.jpg^http://cx14726.tmweb.ru/images/к00203-5.jpg|1|||new||||2|1|1|1|
115|1|Ахтунг (уп. 12 шт.) ТЕРОЧНЫЕ|3^40|37.45|100|0|17.43||||||K00204|K00204|1|12|12|1|192||||||0.000000|0.000000|0.000000|0.114583||1|||1|1|1|за 1 уп. из 12 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/110516/0003320  |шт.|3.12||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/k0204ce.jpg|1|||new||||2|1|1|1|
116|1|Ахтунг (уп. 3 шт.) ТЕРОЧНЫЕ|3^40|78.00|100|0|36.30||||||K00208|K00208|1|12|3|1|100||||||0.000000|0.000000|0.000000|0.180000||1|||1|1|1|за 1 уп. из 3 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/110516/0003320  |шт.|26.00||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/к00208.jpg|1|||new||||2|1|1|1|
119|1|К0202Петарды (1уп-20шт.) ТЕРОЧНЫЕ|3^40|156.00|100|0|72.60||||||K0202-1|K0202-1|1|12|20|10|50||||||0.000000|0.000000|0.000000|0.460000||1|||2|2|1|за 1 бл. из 10 уп. по 20 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/250415/0014225  |уп.|15.60||<br><BR>https://youtu.be/iDQGTnWwa-E||||||||1|||1|http://cx14726.tmweb.ru/images/к0202.jpg|1|||new||||2|1|1|1|
120|1|К0202Петарды (1уп-20шт.) ФИТИЛЬНЫЕ|3^39|210.50|100|0|97.96||||||K0202-2|K0202-2|1|12|20|10|50||||||0.000000|0.000000|0.000000|0.420000||1|||2|2|1|за 1 бл. из 10 уп. по 20 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/250415/0014225  |уп.|21.05||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/к0202.jpg|1|||new||||2|1|1|1|
121|1|Петарды (1уп-12шт.) ФИТИЛЬНЫЕ|3^39|54.60|100|0|25.41||||||K0204CE|K0204CE|1|12|12|1|192||||||0.000000|0.000000|0.000000|0.114583||1|||1|1|1|за 1 уп. из 12 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/240414/0004836  |шт.|4.55||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/|1|||new||||2|1|1|1|
122|1|Ракеты свистульки|4^34|327.60|100|0|152.46||||||R0445|R0445|1|12|12|12|20||||||0.000000|0.000000|0.000000|0.400000||1|||2|2|1|за 1 бл. из 12 уп. по 12 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/010514/0014628  |уп.|27.30||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/r0445.jpg|1|||new||||2|1|1|1|
123|1|Миномёт (12 шаров)|8^57|597.47|100|0|278.06||||||R09012|R09012|1|12|1|1|15||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/100514/0003355  ||||<br><BR>https://www.youtube.com/watch?v=f7EBjstrqbs||||||||1|||1|http://cx14726.tmweb.ru/images/r09012.jpg^http://cx14726.tmweb.ru/images/r09012-1.jpg|1|Количество залпов:12:1^Калибр, дюйм:1.5:2^Время, сек.:0:4||new||||2|1|1|1|
127|1|Crazy robot     (уп. 12 шт.) ФИТИЛЬНЫЕ|3^39|296.40|100|0|137.94||||||S01002|S01002|1|12|12|1|72||||||0.000000|0.000000|0.000000|0.402778||1|||1|1|1|за 1 уп. из 12 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  |шт.|24.70||<br><BR>https://youtu.be/LCdi3vutfVw||||||||1|||1|http://cx14726.tmweb.ru/images/s01002.jpg^http://cx14726.tmweb.ru/images/s01002-1.jpg|1|||new||||2|1|1|1|
130|1|Фонтан тортовый||90.00|100|0|20.08||||||TKF358|TKF358|1|13|4|1|160||||||12.000000|0.000000|0.000000|0.108243||1|||1|1|1|за 1 уп. из 4 шт.|1|BY/11200002         |BY/11200002 0067810 РУП "Белорусский государственный центр аккредитации" ООО "Фаворит Пиро Групп" 1/Фаворит Пиро Групп/2015 от 01.09.2015 04.12.2015-03.12.2018                                                                                           |10130080/170620/0001178  |шт.|22.50||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/tkf358.jpg|1|||new||||2|1|1|1|
131|1|Фонтан тортовый||86.00|100|0|18.70||||||TKF361|TKF361|1|13|4|1|160||||||10.000000|0.000000|0.000000|0.112749||1|||1|1|1|за 1 уп. из 4 шт.|1|BY/11200002         |BY/11200002 0067810 РУП "Белорусский государственный центр аккредитации" ООО "Фаворит Пиро Групп" 1/Фаворит Пиро Групп/2015 от 01.09.2015 04.12.2015-03.12.2018                                                                                           |10130080/170620/0001178  |шт.|21.50||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/tkf361.jpg|1|||new||||2|1|1|1|
133|1|TOURBILLON, 39 сек (1.20" x 25)|9^64^73^107^114^117|1357.18|100|0|631.62||||||TXB021|TXB021|1|12|1|1|4||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  ||||<br><BR>https://youtu.be/15dyuhBH6y8||||||||1|||1|http://cx14726.tmweb.ru/images/txb021.jpg|1|Количество залпов:25:1^Калибр, дюйм:1.2:2^Время, сек.:0:4||new||||2|1|1|1|
134|1|FRANKEE  + FONTANNA, 60 сек (1.20" x 37)|9^64^73^107^114^118|2144.97|100|0|998.25||||||TXB022|TXB022|1|12|1|1|4||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  ||||<br><BR>https://youtu.be/qiv5eDNmlek||||||||1|||1|http://cx14726.tmweb.ru/images/txb022.jpg^http://cx14726.tmweb.ru/images/txb022-1.jpg|1|Количество залпов:37:1^Калибр, дюйм:1.2:2^Время, сек.:0:4||new||||2|1|1|1|
135|1|GOLDEN WATERFALL, 26сек (1.00" x 16)|9^65^107^114^116|561.59|100|0|261.36||||||TXB038|TXB038|1|12|1|1|9||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/060414/0000153  ||||<br><BR>https://www.youtube.com/watch?v=q-AQhohc8tU||||||||1|||1|http://cx14726.tmweb.ru/images/txb038.jpg|1|Количество залпов:16:1^Калибр, дюйм:1:2^Время, сек.:0:4||new||||2|1|1|1|
136|1|ENDURO 25S 1.2", 35 сек (1.20" x 25)|9^64^73^107^114^117|1247.98|100|0|580.80||||||TXB039|TXB039|1|12|1|1|6||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  ||||<br><BR>https://youtu.be/EfgClSr24OE||||||||1|||1|http://cx14726.tmweb.ru/images/txb039.jpg|1|Количество залпов:25:1^Калибр, дюйм:1.2:2^Время, сек.:0:4||new||||2|1|1|1|
138|1|SANSATION , 27 сек (0.80" x 25)|9^63^107^114^117|528.84|100|0|246.12||||||TXB045|TXB045|1|12|1|1|18||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  ||||<br><BR>https://youtu.be/i3Kv1sntm4U||||||||1|||1|http://cx14726.tmweb.ru/images/txb045.jpg|1|Количество залпов:25:1^Калибр, дюйм:0.8:2^Время, сек.:0:4||new||||2|1|1|1|
140|1|PLUS+ , 16 сек (0.80" x 16)|9^63^107^114^116|436.79|100|0|203.28||||||TXB070|TXB070|1|12|1|1|12||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  ||||<br><BR>https://youtu.be/z5CRbumLKgI||||||||1|||1|http://cx14726.tmweb.ru/images/txb070.jpg|1|Количество залпов:16:1^Калибр, дюйм:0.8:2^Время, сек.:0:4||new||||2|1|1|1|
141|1|DARK AGE ,20 сек (0.80" x 16)|9^63^73^107^114^116|436.79|100|0|203.28||||||TXB071|TXB071|1|12|1|1|12||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  ||||<br><BR>https://youtu.be/YJO_Vv1V6Ho||||||||1|||1|http://cx14726.tmweb.ru/images/txb071.jpg|1|Количество залпов:16:1^Калибр, дюйм:0.8:2^Время, сек.:0:4||new||||2|1|1|1|
142|1|Champion , 23 сек (1.00" x 36)|9^65^107^114^118|1220.68|100|0|568.10||||||TXB073|TXB073|1|12|1|1|8||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200028         |BY/11200028 .  .    -  .  .                                                                                                                                                                                                                               |10130080/170616/0004808  ||||<br><BR>https://youtu.be/i-t4L0uU_nI||||||||1|||1|http://cx14726.tmweb.ru/images/txb073.jpg|1|Количество залпов:36:1^Калибр, дюйм:1:2^Время, сек.:0:4||new||||2|1|1|1|
146|1|ROYAL, 50 сек (1.20" x 25)|9^64^107^114^117|1177.78|100|0|548.13||||||TXB093|TXB093|1|12|1|1|6||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  ||||<br><BR>https://www.youtube.com/watch?v=K2EAGK2QIjk||||||||1|||1|http://cx14726.tmweb.ru/images/txb093.jpg^http://cx14726.tmweb.ru/images/txb093-1.jpg^http://cx14726.tmweb.ru/images/txb093-2.jpg|1|Количество залпов:25:1^Калибр, дюйм:1.2:2^Время, сек.:0:4||new||||2|1|1|1|
148|1|КАТЮША (50 выстрелов) (0.30" x 50)|9^62^107^114^120|109.20|100|0|50.82||||||TXB132|TXB132|1|12|1|1|60||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/010514/0014628  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/txb132.jpg^http://cx14726.tmweb.ru/images/txb132-1.jpg|1|Количество залпов:50:1^Калибр, дюйм:0.3:2^Время, сек.:0:4||new||||2|1|1|1|
149|1|КАТЮША (100 выстрелов) (0.30" x 100)|9^62^107^114^122|218.40|100|0|101.64||||||TXB133|TXB133|1|12|1|1|30||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/010514/0014628  ||||<br><BR>||||||||1|||1|http://cx14726.tmweb.ru/images/txb133.jpg^http://cx14726.tmweb.ru/images/txb133-1.jpg|1|Количество залпов:100:1^Калибр, дюйм:0.3:2^Время, сек.:0:4||new||||2|1|1|1|
150|1|TREE COLOURS, 20 сек (1.00" x 16)|9^65^107^114^116|536.64|100|0|249.75||||||TXB171|TXB171|1|12|1|1|18||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/230615/0014265  ||||<br><BR>https://www.youtube.com/watch?v=JEcCVN79szM||||||||1|||1|http://cx14726.tmweb.ru/images/txb171.jpg|1|Количество залпов:16:1^Калибр, дюйм:1:2^Время, сек.:0:4||new||||2|1|1|1|
151|1|COCO, 38 сек (1.00" x 25)|9^65^107^114^117|881.39|100|0|410.19||||||TXB172|TXB172|1|12|1|1|12||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|3|BY/11200052         |BY/11200052 0035070 РУП "Белорусский государственный центр аккредитации" ЧТПУП "Салютэкс" 01/B от 30.05.2014 28.08.2014-30.07.2017                                                                                                                        |10130080/170414/0004172  ||||<br><BR>https://www.youtube.com/watch?v=2yjGrf_p0tQ||||||||1|||1|http://cx14726.tmweb.ru/images/txb172.jpg^http://cx14726.tmweb.ru/images/txb172-1.jpg^http://cx14726.tmweb.ru/images/txb172-2.jpg|1|Количество залпов:25:1^Калибр, дюйм:1:2^Время, сек.:0:4||new||||2|1|1|1|
