Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Макс скидка|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Годен до|Срок годности|Осн. категория|Акционный?|Розн.наим.|К-нт для розницы|Розн.цена|Розн.ед.изм.|Для агенств|Объем коробки|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
1087|1|Корсар-3 терочный  50/10/10|3^40|209.00|100|0|114.95||||||РС023|РС023|1|3|10|10|50|04-21|3|1|0|Корсар-3 терочный  50/10/10|0|0.00|0|0|0.000000||||||0.000000|0.000000|0.000000|0.000000||1|||2|2|1|за 1 бл. из 10 уп. по 10 шт.|1|                    |                                                                                                                                                                                                                                                          |10130080/030517/0011637  |уп.|20.90||<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/?rel=0" frameborder="0" allowfullscreen></iframe>||Петарды Корсар-3 терочный  50/10/10 РС023 ОПТОМ                                                                                                                                                                                                               |                                                                                                                                                                                                                                                              |У нас Вы можете купить Петарды Корсар-3 терочный  50/10/10 РС023 ОПТОМ по самым низким ценам!                                                                                                                                                                 ||||1|||1|http://cx14726.tmweb.ru/images/|1|||new||||2|1^9|1|1|
1136|1|Кассиопея (набор ракет, четыре разных эффекта)|4^38|1097.00|100|0|603.35||||||РС241|РС241|1|3|4|1|16|04-21|3|2|0|Кассиопея набор|0|480.00|0|0|0.000000||||||19.000000|94.100000|4.000000|0.750000||1|||1|1|1|за 1 уп. из 4 шт.|1|ЦЦ09.А.00572        |ЦЦ09.А.00572 0157822 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-01/16 от 22.01.2016 17.11.2016-16.11.2019                                                                                                                                                             |10130080/200517/0000820  |шт.|274.25|4 эффекта. <BR>1. сфера из серебряных огней и золотых форсов с искрами. <BR>2. сфера из зеленых огней и золотых форсов с серебряными трещащими искрами. <BR>3. сфера сфера из золотых форсов и серебряных мерцающих  огней <BR>4. сфера из красных, желтых, зеленых огней и множества трещащих сфер.|4 эффекта. <BR>1. сфера из серебряных огней и золотых форсов с искрами. <BR>2. сфера из зеленых огней и золотых форсов с серебряными трещащими искрами. <BR>3. сфера сфера из золотых форсов и серебряных мерцающих  огней <BR>4. сфера из красных, желтых, зеленых огней и множества трещащих сфер.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/AjJA1AchUNQ?rel=0" frameborder="0" allowfullscreen></iframe>||Кассиопея (набор ракет, четыре разных эффекта) РС241 ОПТОМ                                                                                                                                                                                                    |                                                                                                                                                                                                                                                              |У нас Вы можете купить Кассиопея (набор ракет, четыре разных эффекта) РС241 ОПТОМ по самым низким ценам!                                                                                                                                                      ||||1|||1|http://cx14726.tmweb.ru/images/рс241.jpg|1|Калибр, дюйм:1.65:2^Высота, м.:100:3^Время, сек.:0:4||new||||2|1^9|1|1|
1182|1|Грибная семейка (батарея из трёх фонтанов)|6|744.00|100|0|409.20||||||РС458|РС458|1|3|1|1|24|04-21|3|4|0|Грибная семейка (батарея из трёх фонтанов в форме|1|1500.00|0|0|0.085500||||||23.000000|8.000000|13.000000|0.437500||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00582        |ЦЦ09.А.00582 0157833 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/16 от 22.01.2016 08.12.2016-07.12.2019                                                                                                                                                             |10130080/230617/0014265  |||1. Красный огонь и поток серебряных искр. 2. Поток красных, зеленых и серебряных разлетающихся огней. 3. Поток золотых звездочек. 4. Поток синих, зеленых и трещащих разлетающихся огней. 5. Поток серебряных искр. 6. Поток красных, зеленых, синих и трещащих разлетающихся огней.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/4f6nGXR52Vs?rel=0" frameborder="0" allowfullscreen></iframe>||Грибная семейка (батарея из трёх фонтанов) РС458 ОПТОМ                                                                                                                                                                                                        |                                                                                                                                                                                                                                                              |У нас Вы можете купить Грибная семейка (батарея из трёх фонтанов) РС458 ОПТОМ по самым низким ценам!                                                                                                                                                          ||||1|||1|http://cx14726.tmweb.ru/images/рс458.jpg^http://cx14726.tmweb.ru/images/рс458-1.jpg^http://cx14726.tmweb.ru/images/рс458-2.jpg^http://cx14726.tmweb.ru/images/рс458-3.jpg^http://cx14726.tmweb.ru/images/рс458-4.jpg^http://cx14726.tmweb.ru/images/рс458-5.jpg^http://cx14726.tmweb.ru/images/рс458-6.jpg^http://cx14726.tmweb.ru/images/рс458-7.jpg|1|Высота, м.:7:3||new||||2|1^9|1|1|
1206|1|Рождественский домик (форс до 7м)|6|904.00|100|0|497.20||||||РС490|РС490|1|3|1|1|12|04-21|3|4|0|Рождественский домик (форс до 7м)|1|1800.00|0|0|0.097500||||||20.000000|14.000000|16.000000|0.666667||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00582        |ЦЦ09.А.00582 0157833 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/16 от 22.01.2016 08.12.2016-07.12.2019                                                                                                                                                             |10130080/230617/0014265  |||6 эффектов.<BR>С одной стороны крыши:<BR>1. поток трещащих разлетающихся огней;<BR>2. поток желтых  и разлетающихся трещащих серебряных огней;<BR>3. поток разлетающихся трещащих серебряных искр.<BR>С другой стороны крыши:<BR>4. поток синих огней и разлетающихся трещащих серебряных искр;<BR>5. поток  красных, зеленых и прыгающих серебряных огней;<BR>6. плотный поток трещащих разлетающихся искр.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/OINW8YwNpzs?rel=0" frameborder="0" allowfullscreen></iframe>||Фонтаны Рождественский домик (форс до 7м) РС490 ОПТОМ                                                                                                                                                                                                         |                                                                                                                                                                                                                                                              |У нас Вы можете купить Фонтаны Рождественский домик (форс до 7м) РС490 ОПТОМ по самым низким ценам!                                                                                                                                                           ||||1|||1|http://cx14726.tmweb.ru/images/рс490.jpg|1|Высота, м.:7:3||new||||2|1^9|1|1|
1250|1|Южный крест (связка римских свечей)|7^47^48^50^108^110^113|1164.00|100|0|640.20||||||РС570|РС570|1|3|1|1|18|04-21|3|5|0|Южный крест|1|1900.00|0|0|0.059000||||||59.000000|6.800000|6.800000|1.333333||1|||0|0|1|за 1 шт.|1|АБ11.А.00031        |АБ11.А.00031 0369994 АНО "Независимый орган по сертификации пиротехники" АО "ФНПЦ "НИИПХ" RP-01/16 от 22.01.2016 06.09.2016-05.09.2019                                                                                                                    |10130080/200517/0000820  |||8 эффектов. <BR>Разноцветные кометы разрываются сферами из: <BR>1. серебряных форсов; <BR>2. зеленых огней; <BR>3. синих огней; <BR>4. красных огней; <BR>5. белых мерцающих огней; <BR>6. зеленых и фиолетовых огней; <BR>7. красных и зеленых огней; <BR>8. синих и белых мерцающих огней.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/RX5KRa3Hicw?rel=0" frameborder="0" allowfullscreen></iframe>||Южный крест (связка римских свечей) РС570 ОПТОМ                                                                                                                                                                                                               |                                                                                                                                                                                                                                                              |У нас Вы можете купить Южный крест (связка римских свечей) РС570 ОПТОМ по самым низким ценам!                                                                                                                                                                 ||||1|||1|http://cx14726.tmweb.ru/images/рс570.jpg|1|Количество залпов:40:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:0:4||new||||2|1^9|1|1|
1252|1|Гончие псы (связка римских свечей)|7^47^48^50^108^110^113|1164.00|100|0|640.20||||||РС572|РС572|1|3|1|1|18|04-21|3|5|0|Гончие псы|1|1900.00|0|0|0.059000||||||59.000000|7.200000|7.200000|1.333333||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00552        |ЦЦ09.А.00552 0157801 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-01/16 от 22.01.2016 23.09.2016-22.09.2019                                                                                                                                             |10130080/200517/0000820  |||15 эффектов. <BR>Разноцветные кометы разрываются сферами из:<BR>1. золотых форсов;<BR>2. серебряных форсов;<BR>3. красных и синих огней;<BR>4. красных и серебряных мерцающих огней;<BR>5. золотых форсов и серебряных трещащих огней;<BR>6. фиолетовых огнй;<BR>7. оранжевых и зеленых огней;<BR>8. множества трещащих сфер;<BR>9. золотых форсов и зеленых мерцающих огней;<BR>10. золотых огней с золотыми форсами;<BR>11. красных и зеленых огней; <BR>12. множества серебряных трещащих огней;<BR>13. серебряных форсов и красных мерцающих огней;<BR>14. красных огней с серебряными форсами;<BR>15. зеленых и фиолетовых огней.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/qkudeI27w88?rel=0" frameborder="0" allowfullscreen></iframe>||Гончие псы (связка римских свечей) РС572 ОПТОМ                                                                                                                                                                                                                |                                                                                                                                                                                                                                                              |У нас Вы можете купить Гончие псы (связка римских свечей) РС572 ОПТОМ по самым низким ценам!                                                                                                                                                                  ||||1|||1|http://cx14726.tmweb.ru/images/рс572.jpg|1|Количество залпов:40:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:0:4||new||||2|1^9|1|1|
1258|1|Адреналин  (0,8"х 7)|9^63^107^114^115|305.00|100|0|167.75||||||РС600|РС600|1|3|1|1|24|04-21|3|7|0|Адреналин|1|650.00|0|0|0.021000||||||12.000000|8.000000|8.000000|0.520833||1|||0|0|1|за 1 шт.|1|АБ11.А.00027        |АБ11.А.00027 0369990 АНО "Независимый орган по сертификации пиротехники" АО "ФНПЦ "НИИПХ" RP-01/16 от 22.01.2016 30.08.2016-29.08.2019                                                                                                                    |10130080/200517/0000820  |||Красные огни с форсами.<BR>Зеленые огни с форсами.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/d7nrFPI7DHI?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Адреналин  (0,8"х 7) РС600 ОПТОМ                                                                                                                                                                                                              |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Адреналин  (0,8"х 7) РС600 ОПТОМ по самым низким ценам!                                                                                                                                                                ||||1|||1|http://cx14726.tmweb.ru/images/рс600.jpg^http://cx14726.tmweb.ru/images/рс600-1.jpg^http://cx14726.tmweb.ru/images/рс600-2.jpg|1|Количество залпов:7:1^Калибр, дюйм:0.8:2^Высота, м.:30:3^Время, сек.:20:4||new||||2|1^9|1|1|
1260|1|Весёлый пиротехник  (0,8"х 9)|9^63^71^85^107^114^115|374.00|100|0|205.70||||||РС602|РС602|1|3|1|1|36|04-21|3|7|0|Весёлый пиротехник  (0,8"х 9)|1|800.00|0|0|0.045000||||||11.000000|10.500000|10.500000|0.680556||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00553        |ЦЦ09.А.00553 0157802 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-01/16 от 22.01.2016 29.09.2016-28.09.2019                                                                                                                                             |10130080/200517/0000820  |||Разноцветные кометы разрываются сферами из:<BR><BR>красных и трещащих огней;<BR>зеленых и трещащих огней;<BR>белых мерцающих и трещащих огней;<BR>серебряными рыбками;<BR>синими букетиками.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/l93_pQAZyJ8?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Весёлый пиротехник  (0,8"х 9) РС602 ОПТОМ                                                                                                                                                                                                     |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Весёлый пиротехник  (0,8"х 9) РС602 ОПТОМ по самым низким ценам!                                                                                                                                                       ||||1|||1|http://cx14726.tmweb.ru/images/рс602.jpg^http://cx14726.tmweb.ru/images/рс602-1.jpg^http://cx14726.tmweb.ru/images/рс602-2.jpg^http://cx14726.tmweb.ru/images/рс602-3.jpg|1|Количество залпов:9:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:30:4||new||||2|1^9|1|1|
1261|1|Мистер Х  (0,8"х 10)|9^63^71^84^85^107^114^116|415.00|100|0|228.25||||||РС603|РС603|1|3|1|1|36|04-21|3|7|0|Мистер Х  (0,8"х 10)|1|850.00|0|0|0.053000||||||11.000000|11.000000|11.000000|0.736111||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00552        |ЦЦ09.А.00552 0157801 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-01/16 от 22.01.2016 23.09.2016-22.09.2019                                                                                                                                             |10130080/200517/0000820  |||Разноцветные кометы разрываются сферами из: <BR>серебряных форсов и фиолетовых огней;<BR>серебряных и желтых огней;<BR>золотых форсов и трещащих огней.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/D-d-VfFpSss?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Мистер Х  (0,8"х 10) РС603 ОПТОМ                                                                                                                                                                                                              |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Мистер Х  (0,8"х 10) РС603 ОПТОМ по самым низким ценам!                                                                                                                                                                ||||1|||1|http://cx14726.tmweb.ru/images/рс603.jpg^http://cx14726.tmweb.ru/images/рс603-1.jpg^http://cx14726.tmweb.ru/images/рс603-2.jpg^http://cx14726.tmweb.ru/images/рс603-3.jpg|1|Количество залпов:10:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:30:4||new||||2|1^9|1|1|
1265|1|Не тормози!  (0,8"х 16) МОДУЛЬ|9^63^71^76^88^107^114^116|648.00|100|0|356.40||||||РС607|РС607|1|3|1|1|24|04-21|3|7|0|Не тормози!  (0,8"х 16) МОДУЛЬ|1|1300.00|0|0|0.040000||||||12.500000|10.500000|10.500000|0.854167||1|||0|0|1|за 1 шт.|1|ЦЦ.09.А.00559       |ЦЦ.09.А.00559 0157808 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/16 от 22.01.2016 17.10.2016-16.10.2019                                                                                                                                            |10130080/230617/0014265  |||Разноцветные кометы разрываются сферами из: <BR>1. красных огней  и серебряных форсов; <BR>2. зеленых огней  и серебряных форсов; <BR>3. синих огней  и серебряных форсов; <BR>4. красных огней с серебряными форсами и  трещащих огней.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/JkcRJiuxf0I?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Не тормози!  (0,8"х 16) МОДУЛЬ РС607 ОПТОМ                                                                                                                                                                                                    |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Не тормози!  (0,8"х 16) МОДУЛЬ РС607 ОПТОМ по самым низким ценам!                                                                                                                                                      ||||1|||1|http://cx14726.tmweb.ru/images/рс607.jpg^http://cx14726.tmweb.ru/images/рс607-1.jpg^http://cx14726.tmweb.ru/images/рс607-2.jpg^http://cx14726.tmweb.ru/images/рс607-3.jpg^http://cx14726.tmweb.ru/images/рс607-4.jpg|1|Количество залпов:16:1^Калибр, дюйм:0.8:2^Высота, м.:40:3^Время, сек.:25:4||new||||2|1^9|1|1|
