Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
48|1|Бенг. свечи 400|10^23|82.50|0|45.38||||||ТР151|ТР151||0||||41.000000|1.000000|3.300000|0.160000|||||||Разлетающиеся сверкающие искры|Разлетающиеся сверкающие искры<br><iframe width="560" height="315" src="https://www.youtube.com/embed/lO-hQMWh2kY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр151.jpg|1|||new|||||1^4^5|1|1|1
49|1|Бенг. свечи 350|10^23|79.89|0|43.94||||||ТР152|ТР152||0||||36.000000|2.600000|2.600000|0.159091|||||||Разлетающиеся сверкающие искры|Разлетающиеся сверкающие искры<br><iframe width="560" height="315" src="https://www.youtube.com/embed/IJkukv3PNPA?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр152.jpg|1|||new|||||1^4^5|1|1|1
50|1|Бенг. свечи 350|10^23|79.89|0|43.94||||||ТР152|ТР152||4||||36.000000|2.600000|2.600000|0.159091|||||||Разлетающиеся сверкающие искры|Разлетающиеся сверкающие искры<br><iframe width="560" height="315" src="https://www.youtube.com/embed/IJkukv3PNPA?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр152.jpg|1|||new|||||1^4^5|1|1|1
51|1|Бенг. свечи 350|10^23|79.89|0|43.94||||||ТР153|ТР153||4||||36.000000|1.000000|3.300000|0.160000|||||||Разлетающиеся сверкающие искры|Разлетающиеся сверкающие искры<br><iframe width="560" height="315" src="https://www.youtube.com/embed/VtTNTi7QOEk?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр153.jpg|1|||new|||||1^4^5|1|1|1
52|1|Бенг. свечи 210|10^22|13.50|0|7.43||||||ТР156|ТР156||4||||27.500000|6.000000|6.000000|0.017000|||||||Разлетающиеся сверкающие искры|Разлетающиеся сверкающие искры<br><iframe width="560" height="315" src="https://www.youtube.com/embed/2uMJVGGqCTk?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр156.jpg|1|||new|||||1^4^5|1|1|1
53|1|Бенг. свечи 170с|10^22^25|17.85|0|9.82||||||ТР158|ТР158||4||||24.000000|6.000000|6.000000|0.019500|||||||Разлетающиеся серебряные искры. Бенгальские свечи окрашены в разные яркие цвета|Разлетающиеся серебряные искры. Бенгальские свечи окрашены в разные яркие цвета<br><iframe width="560" height="315" src="https://www.youtube.com/embed/HH5rPFo08YY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр158.jpg^http://presta6.newogonek.ru/images/тр158-1.jpg^http://presta6.newogonek.ru/images/тр158-2.jpg|1|||new|||||1^4^5|1|1|1
54|1|Бенг. свечи 210э|10^22|14.55|0|8.00||||||ТР159|ТР159||4||||27.500000|1.000000|6.000000|0.028500|||||||Разлетающиеся серебряные искры. Бенгальские свечи окрашены в разные яркие цвета|Разлетающиеся серебряные искры. Бенгальские свечи окрашены в разные яркие цвета<br><iframe width="560" height="315" src="https://www.youtube.com/embed/iUH1100nQ78?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр159.jpg^http://presta6.newogonek.ru/images/тр159-1.jpg|1|||new|||||1^4^5|1|1|1
55|1|Бенг. свечи 210с|10^22^25|22.35|0|12.29||||||ТР160|ТР160||4||||27.500000|1.000000|6.000000|0.027500|||||||Разлетающиеся серебряные искры. Бенгальские свечи окрашены в разные яркие цвета|Разлетающиеся серебряные искры. Бенгальские свечи окрашены в разные яркие цвета<br><iframe width="560" height="315" src="https://www.youtube.com/embed/M7rNXJvnejs?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/тр160.jpg^http://presta6.newogonek.ru/images/тр160-1.jpg^http://presta6.newogonek.ru/images/тр160-2.jpg|1|||new|||||1^4^5|1|1|1
56|1|Хлопушка|11^101|37.13|0|20.42||||||Р1900|Р1900||0||||11.000000|2.600000|7.500000|0.055556|||||||Хлопок и выброс<BR>разноцветного конфетти|Хлопок и выброс<BR>разноцветного конфетти<br><iframe width="560" height="315" src="https://www.youtube.com/embed/pV8D67fPeWo?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/р1900.jpg|1|||new|||||1^4^5|1|1|1
57|1|Факел дым. белый|17^94|760.00|0|276.76||||||ФДБ|ФДБ||7||||20.500000|3.500000|3.500000|0.166667|||||||белый дым|белый дым<br><iframe width="560" height="315" src="https://www.youtube.com/embed/J3y71YM_teQ?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фдб.jpg|1|||new|||||1^4^5|1|1|1
58|1|Факел дым. желтый|17^94|760.00|0|276.76||||||ФДЖ|ФДЖ||7||||20.500000|3.500000|3.500000|0.166667|||||||желтый дым|желтый дым<br><iframe width="560" height="315" src="https://www.youtube.com/embed/AF9wGwViYMw?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фдж.jpg|1|||new|||||1^4^5|1|1|1
59|1|Факел дым. зеленый|17^94|880.00|0|315.26||||||ФДЗ|ФДЗ||7||||20.500000|3.500000|3.500000|0.166667|||||||зеленый дым|зеленый дым<br><iframe width="560" height="315" src="https://www.youtube.com/embed/bvQZu0_sq5E?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фдз.jpg|1|||new|||||1^4^5|1|1|1
60|1|Факел дым. оранжевый|17^94|760.00|0|276.76||||||ФДО|ФДО||7||||20.500000|3.500000|3.500000|0.166667|||||||оранжевый дым|оранжевый дым<br><iframe width="560" height="315" src="https://www.youtube.com/embed/mXhcAKqzK7M?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фдо.jpg|1|||new|||||1^4^5|1|1|1
61|1|Факел дым. синий|17^94|880.00|0|315.26||||||ФДС|ФДС||7||||20.500000|3.500000|3.500000|0.166667|||||||Синий дым|Синий дым<br><iframe width="560" height="315" src="https://www.youtube.com/embed/4t0jDPqauyQ?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фдс.jpg|1|||new|||||1^4^5|1|1|1
62|1|Факел огн. зеленый|17^95|680.00|0|247.72||||||ФОЗ|ФОЗ||7||||19.500000|3.500000|3.500000|0.166667|||||||зеленый огонь|зеленый огонь<br><iframe width="560" height="315" src="https://www.youtube.com/embed/t5b7N7wepQ8?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фоз.jpg|1|||new|||||1^4^5|1|1|1
63|1|Факел огн. красный|17^95|680.00|0|247.72||||||ФОК|ФОК||7||||19.500000|3.500000|3.500000|0.166667|||||||красный огонь|красный огонь<br><iframe width="560" height="315" src="https://www.youtube.com/embed/XhE3N6-oFeM?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фок.jpg|1|||new|||||1^4^5|1|1|1
64|1|Факел огн. синий|17^95|800.00|0|296.56||||||ФОС|ФОС||7||||19.600000|3.500000|3.500000|0.166667|||||||синий огонь|синий огонь<br><iframe width="560" height="315" src="https://www.youtube.com/embed/uYJxvin1A7Y?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/фос.jpg|1|||new|||||1^4^5|1|1|1
