Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
615|1|Чародей|6|99.00|0|384.00||||||Р4213|Р4213|1|0|1|1|36||||||10.000000|0.000000|4.500000|0.222222||1|||1|1|1|за 1 уп. из 1 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |                         |шт.|99.00|1. Золотые искры и синие огни.<BR><BR>2. Поток золотых искр, крупные белые вспышки.<BR><BR>3. Поток золотых искр, объемный треск.|1. Золотые искры и синие огни.<BR><BR>2. Поток золотых искр, крупные белые вспышки.<BR><BR>3. Поток золотых искр, объемный треск.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/czfjTT3oOOI?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р4213.jpg^http://ogonek.beget.tech/images/р4213-1.jpg^http://ogonek.beget.tech/images/р4213-2.jpg^http://ogonek.beget.tech/images/р4213-3.jpg^http://ogonek.beget.tech/images/р4213-4.jpg^http://ogonek.beget.tech/images/р4213-5.jpg|1|Высота, м.:2:3||new||||2|1^4^5^6|1|1|
621|1|3Д-Ёлка (3 эффекта + вспышки)|6|425.00|0|425.00||||||Р4350|Р4350|1|1|1|1|24||||||21.000000|0.000000|15.500000|0.250000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00024        |ЩШ01.А.00024 046041 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 12.07.2017-11.07.2020                                                                                                                              |10130080/110516/0003320  |||1. Белые мерцающие вспышки, красные и зеленые огни.<BR><BR>2. Синие искры и крупные белые вспышки.<BR><BR>3. Красные, зеленые искры и объемный треск.<BR><BR>4. Мигающие красно-зеленые огни не ёлке|1. Белые мерцающие вспышки, красные и зеленые огни.<BR><BR>2. Синие искры и крупные белые вспышки.<BR><BR>3. Красные, зеленые искры и объемный треск.<BR><BR>4. Мигающие красно-зеленые огни не ёлке<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/R3wCJl4v2dU?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р4350.jpg^http://ogonek.beget.tech/images/р4350-2.jpg^http://ogonek.beget.tech/images/р4350-3.jpg^http://ogonek.beget.tech/images/р4350-4.jpg^http://ogonek.beget.tech/images/р4350-5.jpg|1|Высота, м.:2:3||new||||2|1^4^5^6|1|1|
643|1|Настольный фонтан|6^106|1180.00|0|1195.20||||||Р4810|Р4810|1|1|4|20|12||||||9.000000|1.300000|1.300000|1.500000||1|||2|2|1|за 1 бл. из 20 уп. по 4 шт.|1|ЩШ01.А.00024        |ЩШ01.А.00024 046041 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 12.07.2017-11.07.2020                                                                                                                              |10130080/230615/0014265  |уп.|59.00|Поток серебристых искр|Поток серебристых искр<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Mh_T8WaHIyU?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р4810.jpg^http://ogonek.beget.tech/images/р4810-1.jpg|1|||new||||2|1^4^5^6|1|1|
651|1|Римская свеча-30|7^47^55^108^110^113|385.00|0|336.00||||||Р5080|Р5080|1|1|12|1|36||||||54.000000|1.200000|1.200000|0.527778||1|||1|1|1|за 1 уп. из 12 шт.|1|СЗ25.А.00031        |СЗ25.А.00031 0155671 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 06.10.2016-05.10.2019                                                                                                                                       |10130080/230615/0014265  |шт.|32.08|3 эффекта: 1. Красные звезды. 2. Зеленые звезды. 3. Оранжевые звезды (до 15 м)|3 эффекта: 1. Красные звезды. 2. Зеленые звезды. 3. Оранжевые звезды (до 15 м)<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/2QddyXgzbT4?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р5080.jpg^http://ogonek.beget.tech/images/р5080-1.jpg^http://ogonek.beget.tech/images/р5080-2.jpg^http://ogonek.beget.tech/images/р5080-3.jpg|1|Количество залпов:30:1^Калибр, дюйм:0.3:2^Высота, м.:15:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
664|1|Маскарад|7^47^47^50^108^110^111|504.00|0|654.00||||||Р5510|Р5510|1|0|4|1|20||||||45.000000|0.000000|2.500000|0.600000||1|||1|1|1|за 1 уп. из 4 шт.|1|ЩШ01.А.00026        |ЩШ01.А.00026 0464043 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 11.08.2017-10.08.2020                                                                                                                             |                         |шт.|126.00|3 эффекта:<BR><BR>1. Красные звезды с пышными хвостами (кокос) и треск.<BR><BR>2. Синяя сфера (пион) и облако треска (хризатема).<BR><BR>3. Сине- красная сфера (пион).|3 эффекта:<BR><BR>1. Красные звезды с пышными хвостами (кокос) и треск.<BR><BR>2. Синяя сфера (пион) и облако треска (хризатема).<BR><BR>3. Сине- красная сфера (пион).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/BdJ4lnsDl3o?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р5510.jpg^http://ogonek.beget.tech/images/р5510-1.jpg^http://ogonek.beget.tech/images/р5510-2.jpg^http://ogonek.beget.tech/images/р5510-3.jpg|1|Количество залпов:5:1^Калибр, дюйм:0.8:2^Высота, м.:20:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
665|1|Карнавал|7^47^47^50^108^110^111|536.00|0|654.00||||||Р5512|Р5512|1|0|4|1|20||||||48.000000|0.000000|2.600000|0.700000||1|||1|1|1|за 1 уп. из 4 шт.|2|ЩШ01.А.00024        |ЩШ01.А.00024 046041 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 12.07.2017-11.07.2020                                                                                                                              |                         |шт.|134.00|3 эффекта:<BR><BR>1. Множество золотых ниспадающих нитей (парча).<BR><BR>2. Зеленая сфера (пион) и треск.<BR><BR>3. Белая мерцающая сфера (мерцающий пион).|3 эффекта:<BR><BR>1. Множество золотых ниспадающих нитей (парча).<BR><BR>2. Зеленая сфера (пион) и треск.<BR><BR>3. Белая мерцающая сфера (мерцающий пион).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/gDSBq21C_Cs?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р5512.jpg^http://ogonek.beget.tech/images/р5512-1.jpg^http://ogonek.beget.tech/images/р5512-2.jpg^http://ogonek.beget.tech/images/р5512-3.jpg|1|Количество залпов:5:1^Калибр, дюйм:0.8:2^Высота, м.:20:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
667|1|Барракуда (0,8"х5)|7^47^47^50^108^110^111|664.00|0|664.00||||||Р5516|Р5516|1|1|4|1|20||||||59.000000|0.000000|2.700000|0.950000||1|||1|1|1|за 1 уп. из 4 шт.|1|ЩШ01.А.00028        |ЩШ01.А.00028 046046 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 12.09.2017-11.09.2020                                                                                                                                               |10130080/110516/0003320  |шт.|166.00|2 эффекта:<BR><BR>1. Множество серебряных ниспадающих нитей (парча) и красное мерцание.<BR><BR>2. Красные звезды с пышными хвостами (кокос), зелено-белая мерцающая сфера (пион) .|2 эффекта:<BR><BR>1. Множество серебряных ниспадающих нитей (парча) и красное мерцание.<BR><BR>2. Красные звезды с пышными хвостами (кокос), зелено-белая мерцающая сфера (пион) .<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/IFlyzVHB9_Y?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/p5516.png|1|Количество залпов:5:1^Калибр, дюйм:0.8:2^Высота, м.:20:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
670|1|Фантазия|7^47^47^50^108^110^112|448.00|0|496.00||||||Р5540|Р5540|1|0|2|1|24||||||65.000000|0.000000|2.700000|0.541667||1|||1|1|1|за 1 уп. из 2 шт.|1|ЩШ01.А.00026        |ЩШ01.А.00026 0464043 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 11.08.2017-10.08.2020                                                                                                                             |                         |шт.|224.00|4 эффекта:  <BR><BR>1. Сине-красно-зеленая сфера (пион).<BR><BR>2. Зеленые звезды с пышными хвостами (кокос) и треск.<BR><BR>3. Сине-зеленая сфера (пион) и белое мерцание.<BR><BR>4. Красно-синяя сфера и облако треска (хризантема).|4 эффекта:  <BR><BR>1. Сине-красно-зеленая сфера (пион).<BR><BR>2. Зеленые звезды с пышными хвостами (кокос) и треск.<BR><BR>3. Сине-зеленая сфера (пион) и белое мерцание.<BR><BR>4. Красно-синяя сфера и облако треска (хризантема).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/XlR6IQOlYEU?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/p5540.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.9:2^Высота, м.:25:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
671|1|Хохлома|7^47^47^50^108^110^112|448.00|0|496.00||||||Р5541|Р5541|1|1|2|1|24||||||53.000000|3.400000|3.400000|0.541667||1|||1|1|1|за 1 уп. из 2 шт.|1|ЩШ01.А.00026        |ЩШ01.А.00026 0464043 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 11.08.2017-10.08.2020                                                                                                                             |10130080/230615/0014265  |шт.|224.00|4 эффекта: 1. Красные сферы с белым мерцанием. 2. Зелено-фиолетовые сферы. 3. Красно-зеленые сферы. 4. Белые искристые хвосты.|4 эффекта: 1. Красные сферы с белым мерцанием. 2. Зелено-фиолетовые сферы. 3. Красно-зеленые сферы. 4. Белые искристые хвосты.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/w3mAEWwBUdk?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р5541.jpg^http://ogonek.beget.tech/images/р5541-1.jpg^http://ogonek.beget.tech/images/р5541-2.jpg^http://ogonek.beget.tech/images/р5541-3.jpg|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:25:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
683|1|Стрелец (1,0"х 8)|7^47^47^51^108^110^112|798.00|0|798.00||||||Р5602|Р5602|1|1|2|1|24||||||75.000000|0.000000|3.200000|0.875000||1|||1|1|1|за 1 уп. из 2 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/110516/0003320  |шт.|399.00|4 эффекта:<BR><BR>1. Зеленые разлетающиеся шуршащие кометы (паучки).<BR><BR>2. Множество золотых ниспадающих нитей (парча) и синие звезды.<BR><BR>3. Красные звезды с пышными хвостами (кокос).<BR><BR>4. Шуршащие хвосты (снежные хлопья).|4 эффекта:<BR><BR>1. Зеленые разлетающиеся шуршащие кометы (паучки).<BR><BR>2. Множество золотых ниспадающих нитей (парча) и синие звезды.<BR><BR>3. Красные звезды с пышными хвостами (кокос).<BR><BR>4. Шуршащие хвосты (снежные хлопья).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/rU0ReQXFBkI?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/p5602.png|1|Количество залпов:8:1^Калибр, дюйм:1:2^Высота, м.:30:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
