Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Макс скидка|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Годен до|Срок годности|Осн. категория|Акционный?|Розн.наим.|К-нт для розницы|Розн.цена|Розн.ед.изм.|Для агенств|Объем коробки|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
387|1|Будем!  (0,8''x10)|9^63^107^114^116|388.00|100|0|213.40||||||Е-С215|Е-С215|1|2|1|1|24|01-21|3|7|0|Будем!  (0,8''x10)|0|800.00|0|0|0.000000||||||12.500000|0.000000|10.500000|0.666667||1|||0|0|1|за 1 шт.|1|                    |                                                                                                                                                                                                                                                          |10130080/110517/0003320  |||4 эффекта:<BR><BR>1. Разрыв зелеными звездами с пышными хвостами (кокос) и золотое мерцание.<BR><BR>2. Разрыв красными звездами с пышными хвостами (кокос) и облако треска (трещащий дождь).<BR><BR>3. Множество серебряных ниспадающих нитей (парча).<BR><BR>4. Разрыв белыми звездами с пышными хвостами (кокос) и облако трещащих разрывов (трещащий дождь).|4 эффекта:<BR><BR>1. Разрыв зелеными звездами с пышными хвостами (кокос) и золотое мерцание.<BR><BR>2. Разрыв красными звездами с пышными хвостами (кокос) и облако треска (трещащий дождь).<BR><BR>3. Множество серебряных ниспадающих нитей (парча).<BR><BR>4. Разрыв белыми звездами с пышными хвостами (кокос) и облако трещащих разрывов (трещащий дождь).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/nlrPEefs0ak?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Будем!  (0,8''x10) Е-С215 ОПТОМ                                                                                                                                                                                                               |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Будем!  (0,8''x10) Е-С215 ОПТОМ по самым низким ценам!                                                                                                                                                                 ||||1|||1|http://cx14726.tmweb.ru/images/|1|Количество залпов:10:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:18:4||new||||2|1^9|1|1|
399|1|Новогод (0,8''x25)|9^63^71^73^78^107^114^117|920.00|100|0|506.00||||||Е-С268|Е-С268|1|2|1|1|12|01-21|3|7|0|Новогод (0,8''x25)|0|1800.00|0|0|0.000000||||||17.500000|12.500000|12.500000|1.333333||1|||0|0|1|за 1 шт.|1|                    |                                                                                                                                                                                                                                                          |10130080/110517/0003320  |||5 эффектов:<BR><BR>1. Красно-зеленая мерцающая сфера (пион).<BR><BR>2. Фиолетовая сфера (пион).<BR><BR>3. Сине-белая мерцающая сфера (пион).<BR><BR>4. Разрыв серебряными звездами с пышными хвостами (кокос) и золотое мерцание.<BR><BR>5. Красочная концовка: Множество серебряных ниспадающих нитей (парча).|5 эффектов:<BR><BR>1. Красно-зеленая мерцающая сфера (пион).<BR><BR>2. Фиолетовая сфера (пион).<BR><BR>3. Сине-белая мерцающая сфера (пион).<BR><BR>4. Разрыв серебряными звездами с пышными хвостами (кокос) и золотое мерцание.<BR><BR>5. Красочная концовка: Множество серебряных ниспадающих нитей (парча).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/HTi12IYhlMY?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Новогод (0,8''x25) Е-С268 ОПТОМ                                                                                                                                                                                                               |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Новогод (0,8''x25) Е-С268 ОПТОМ по самым низким ценам!                                                                                                                                                                 ||||1|||1|http://cx14726.tmweb.ru/images/ес268.jpg^http://cx14726.tmweb.ru/images/ес268-1.jpg^http://cx14726.tmweb.ru/images/ес268-2.jpg^http://cx14726.tmweb.ru/images/ес268-3.jpg^http://cx14726.tmweb.ru/images/ес268-4.jpg^http://cx14726.tmweb.ru/images/ес268-5.jpg|1|Количество залпов:25:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:35:4||new||||2|1^9|1|1|
536|1|Корсар-3 (50х10х10)|3^40|238.00|100|0|130.90||||||Р1301|Р1301|1|1|10|10|50|01-21|3|1|0|Корсар-3|10|100.00|1|0|0.037000||||||22.500000|3.500000|8.000000|0.420000||1|||2|2|1|за 1 бл. из 10 уп. по 10 шт.|1|СЗ25.А.00028        |СЗ25.А.00028 0155668 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 19.09.2016-18.09.2019                                                                                                                                       |10130080/180517/0011277  |уп.|23.80|при разрыве такая петарда дает громкий хлопок|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/FPac-zHPSgM?rel=0" frameborder="0" allowfullscreen></iframe>||Петарды Корсар-3 (50х10х10) Р1301 ОПТОМ                                                                                                                                                                                                                       |                                                                                                                                                                                                                                                              |У нас Вы можете купить Петарды Корсар-3 (50х10х10) Р1301 ОПТОМ по самым низким ценам!                                                                                                                                                                         ||||1|||1|http://cx14726.tmweb.ru/images/р1301.jpg|1|||new||||2|1^9|1|1|
672|1|Ламбада (0,8"х8) НОВЫЙ ЭФФЕКТ|7^47^50^108^110^112|398.00|100|0|218.90||||||Р5542|Р5542|1|1|2|1|24|01-21|3|5|0|Ламбада (0,8"х8) НОВЫЙ ЭФФЕКТ|0|0.00|1|0|0.031000||||||59.000000|0.000000|2.700000|0.500000||1|||1|1|1|за 1 уп. из 2 шт.|1|ЩШ01.А.00005        |ЩШ01.А.00005 0464021 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 28.10.2016-27.10.2019                                                                                                                                              |10130080/180517/0011277  |шт.|199.00|4 эффекта:<BR>1. Зелено-сине- белая мерцающая сфера (пион)<BR>2. Зеленые звезды с пышными хвостами (кокос) и треск<BR>3. Красно-зелено-синяя сфера (пион)<BR>4. Зеленая сфера (пион) и треск|4 эффекта:<BR>1. Зелено-сине- белая мерцающая сфера (пион)<BR>2. Зеленые звезды с пышными хвостами (кокос) и треск<BR>3. Красно-зелено-синяя сфера (пион)<BR>4. Зеленая сфера (пион) и треск<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/?rel=0" frameborder="0" allowfullscreen></iframe>||Римские свечи Ламбада (0,8"х8) НОВЫЙ ЭФФЕКТ Р5542 ОПТОМ                                                                                                                                                                                                       |                                                                                                                                                                                                                                                              |У нас Вы можете купить Римские свечи Ламбада (0,8"х8) НОВЫЙ ЭФФЕКТ Р5542 ОПТОМ по самым низким ценам!                                                                                                                                                         ||||1|||1|http://cx14726.tmweb.ru/images/|1|Количество залпов:8:1^Калибр, дюйм:0.8:2^Высота, м.:20:3^Время, сек.:0:4||new||||2|1^9|1|1|
683|1|Стрелец (1,0"х 8)|7^47^51^108^110^112|798.00|100|0|438.90||||||Р5602|Р5602|1|1|2|1|24|01-21|3|5|0|Стрелец|2|700.00|0|0|0.052000||||||75.000000|0.000000|3.200000|0.875000||1|||1|1|1|за 1 уп. из 2 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/180517/0011277  |шт.|399.00|4 эффекта:<BR><BR>1. Зеленые разлетающиеся шуршащие кометы (паучки).<BR><BR>2. Множество золотых ниспадающих нитей (парча) и синие звезды.<BR><BR>3. Красные звезды с пышными хвостами (кокос).<BR><BR>4. Шуршащие хвосты (снежные хлопья).|4 эффекта:<BR><BR>1. Зеленые разлетающиеся шуршащие кометы (паучки).<BR><BR>2. Множество золотых ниспадающих нитей (парча) и синие звезды.<BR><BR>3. Красные звезды с пышными хвостами (кокос).<BR><BR>4. Шуршащие хвосты (снежные хлопья).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/rU0ReQXFBkI?rel=0" frameborder="0" allowfullscreen></iframe>||Римские свечи Стрелец (1,0"х 8) Р5602 ОПТОМ                                                                                                                                                                                                                   |                                                                                                                                                                                                                                                              |У нас Вы можете купить Римские свечи Стрелец (1,0"х 8) Р5602 ОПТОМ по самым низким ценам!                                                                                                                                                                     ||||1|||1|http://cx14726.tmweb.ru/images/p5602.jpg|1|Количество залпов:8:1^Калибр, дюйм:1:2^Высота, м.:30:3^Время, сек.:0:4||new||||2|1^9|1|1|
704|1|Зенитка (0,8''х 30) связка римских свечей|7^47^48^50^108^110^113|799.00|100|0|439.45||||||Р5950|Р5950|1|1|1|1|20|01-21|3|5|0|Зенитка (0,8''х 30) связка римских свечей|0|0.00|0|0|0.000000||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|                    |                                                                                                                                                                                                                                                          |10130080/230617/0014265  ||||<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/?rel=0" frameborder="0" allowfullscreen></iframe>||Зенитка (0,8''х 30) связка римских свечей Р5950 ОПТОМ                                                                                                                                                                                                         |                                                                                                                                                                                                                                                              |У нас Вы можете купить Зенитка (0,8''х 30) связка римских свечей Р5950 ОПТОМ по самым низким ценам!                                                                                                                                                           ||||1|||1|http://cx14726.tmweb.ru/images/p5950.jpg|1|Количество залпов:30:1^Калибр, дюйм:0.8:2^Время, сек.:0:4||new||||2|1^9|1|1|
732|1|Мороз трескучий  (0,8"х 16)|9^63^71^73^74^78^107^114^116|724.00|100|0|398.20||||||Р7071|Р7071|1|1|1|1|24|01-21|3|7|0|Мороз трескучий  (0,8"х 16)|1|1400.00|0|0|0.047000||||||15.000000|10.000000|10.000000|0.750000||1|||0|0|1|за 1 шт.|1|МН09.А.00175        |МН09.А.00175 0333408 ООО "НПК "ТехСервис" ООО "Русский фейерверк" RR-01/15 от 05.02.2015 06.11.2015-05.11.2018                                                                                                                                            |10130080/180517/0011277  |||1. Красная звезда разрывается красными и белыми мерцающими звездами.<BR><BR>2. Зеленая звезда разрывается зелеными и золотыми мерцающими звездами.<BR><BR>3. Синяя звезда разрывается синими и белыми мерцающими звездами.<BR><BR>4. Золотые звезды разрываются множеством трещащих звезд.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/rMpLQXvWtXQ?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Мороз трескучий  (0,8"х 16) Р7071 ОПТОМ                                                                                                                                                                                                       |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Мороз трескучий  (0,8"х 16) Р7071 ОПТОМ по самым низким ценам!                                                                                                                                                         ||||1|||1|http://cx14726.tmweb.ru/images/р7071.jpg^http://cx14726.tmweb.ru/images/р7071-1.jpg^http://cx14726.tmweb.ru/images/р7071-2.jpg^http://cx14726.tmweb.ru/images/р7071-3.jpg^http://cx14726.tmweb.ru/images/р7071-4.jpg|1|Количество залпов:16:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:20:4||new||||2|1^9|1|1|
733|1|Банзай (0,6"х 16) НОВЫЙ ЭФФЕКТ|9^62^71^85^86^107^114^116|534.00|100|0|293.70||||||Р7072|Р7072|1|1|1|1|24|01-21|3|7|0|Банзай|1|980.00|0|0|0.031000||||||10.000000|5.000000|9.500000|0.500000||1|||0|0|1|за 1 шт.|1|СЗ25.А.00030        |СЗ25.А.00030 0155670 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 28.09.2016-27.09.2019                                                                                                                                       |10130080/180517/0011277  |||Разрыв сферами трещащих золотых звезд.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/31f1B_Sxje4?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Банзай (0,6"х 16) НОВЫЙ ЭФФЕКТ Р7072 ОПТОМ                                                                                                                                                                                                    |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Банзай (0,6"х 16) НОВЫЙ ЭФФЕКТ Р7072 ОПТОМ по самым низким ценам!                                                                                                                                                      ||||1|||1|http://cx14726.tmweb.ru/images/р7072.jpg^http://cx14726.tmweb.ru/images/р7072-1.jpg^http://cx14726.tmweb.ru/images/р7072-2.jpg|1|Количество залпов:16:1^Калибр, дюйм:0.6:2^Высота, м.:25:3^Время, сек.:45:4||new||||2|1^9|1|1|
740|1|Джокер (0,8"х 9) 4 эфф|9^63^107^114^115|325.00|100|0|178.75||||||Р7165|Р7165|1|1|1|1|24|01-21|3|7|0|Джокер (0,8"х 9) 4 эфф|0|0.00|0|0|0.000000||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|1|                    |                                                                                                                                                                                                                                                          |10130080/230617/0014265  ||||<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Джокер (0,8"х 9) 4 эфф Р7165 ОПТОМ                                                                                                                                                                                                            |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Джокер (0,8"х 9) 4 эфф Р7165 ОПТОМ по самым низким ценам!                                                                                                                                                              ||||1|||1|http://cx14726.tmweb.ru/images/р7165.jpg|1|Количество залпов:9:1^Калибр, дюйм:0.8:2^Время, сек.:0:4||new||||2|1^9|1|1|
744|1|Снеговой (0,8"х 10) НОВЫЙ ЭФФЕКТ|9^63^71^74^107^114^116|390.00|100|0|214.50||||||Р7212|Р7212|1|1|1|1|18|01-21|3|7|0|Снеговой (0,8"х 10) НОВЫЙ ЭФФЕКТ|1|800.00|0|0|0.029000||||||12.500000|10.000000|10.000000|0.666667||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00007        |ЩШ01.А.00007 0464023 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 21.11.2016-20.11.2019                                                                                                                                              |10130080/180517/0011277  |||1-2. Красно - зеленые или зелено - фиолетовые огни и белое мерцание. 3. Тонкие золотые хвосты и мерцающие звезды.|<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/3Ns-siO1_fE?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Снеговой (0,8"х 10) НОВЫЙ ЭФФЕКТ Р7212 ОПТОМ                                                                                                                                                                                                  |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Снеговой (0,8"х 10) НОВЫЙ ЭФФЕКТ Р7212 ОПТОМ по самым низким ценам!                                                                                                                                                    ||||1|||1|http://cx14726.tmweb.ru/images/р7212.jpg^http://cx14726.tmweb.ru/images/р7212-1.jpg^http://cx14726.tmweb.ru/images/р7212-2.jpg^http://cx14726.tmweb.ru/images/р7212-3.jpg|1|Количество залпов:10:1^Калибр, дюйм:0.8:2^Высота, м.:40:3^Время, сек.:20:4||new||||2|1^9|1|1|
