Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Макс скидка|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Годен до|Срок годности|Осн. категория|Акционный?|Розн.наим.|К-нт для розницы|Розн.цена|Розн.ед.изм.|Для агенств|Объем коробки|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
1492|1|Красная поляна (388 : 0,8", 1,0"  веерные залпы)|9^68^69^72^75^107^114^124|29673.00|100|0|16320.15||||||РС916|РС916|1|3|1|1|1|04-21|3|7|0|Красная поляна (388 : 0,8", 1,0"  веерные залпы) г|1|0.00|0|0|0.000000||||||64.000000|17.500000|50.000000|0.000000||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00551        |ЦЦ09.А.00551 0157800 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/16 ОТ 22.01.2016 23.09.2016-22.09.2019                                                                                                                                             |10130080/230617/0014265  |||1. Двухуровневый супер-фейерверк из 21 эффекта. Нижний уровень - букеты из красных огней.<BR>2. Букетики из зеленых мерцающих огней.<BR>3. Букетики из синих огней.<BR>4. Трещащие букеты.<BR>5. Букеты из золотых форсов с серебряными трещащими искрами.<BR>6. Букетики из искристых серебряных форсов с ослепительными сферами из белых огней на концах и оглушительным звуком (титаниум).<BR>7. Верхний уровень: красные пионы с треском.<BR>8. Зеленые пионы, с переходом в трещащие сферы.<BR>9. Белые огни, множество трещащих золотых звезд.<BR>10. Золотые форсы с красным мерцанием.<BR>11. Сферы из золотых форсов с серебряными мерцающими искрами.<BR>12. Золотые форсы с золотым мерцанием.<BR>13. Красно-сине-зеленые пионы.<BR>14. Серебряные форсы с красными огоньками на концах и треском.<BR>15. Серебряные|1. Двухуровневый супер-фейерверк из 21 эффекта. Нижний уровень - букеты из красных огней.<BR>2. Букетики из зеленых мерцающих огней.<BR>3. Букетики из синих огней.<BR>4. Трещащие букеты.<BR>5. Букеты из золотых форсов с серебряными трещащими искрами.<BR>6. Букетики из искристых серебряных форсов с ослепительными сферами из белых огней на концах и оглушительным звуком (титаниум).<BR>7. Верхний уровень: красные пионы с треском.<BR>8. Зеленые пионы, с переходом в трещащие сферы.<BR>9. Белые огни, множество трещащих золотых звезд.<BR>10. Золотые форсы с красным мерцанием.<BR>11. Сферы из золотых форсов с серебряными мерцающими искрами.<BR>12. Золотые форсы с золотым мерцанием.<BR>13. Красно-сине-зеленые пионы.<BR>14. Серебряные форсы с красными огоньками на концах и треском.<BR>15. Серебряные форсы с зелеными огоньками на концах и треском.<BR>16. Серебряные форсы с серебряными огоньками на концах и треском.<BR>17. Красно-белые мерцающие сферы.<BR>18. Синие и золотые мерцающие огни.<BR>19. Серебристые форсы с искрами и золотым треском.<BR>20. W-веер: золотые форсы, красные, синие и зеленые огни.<BR>21. Золотистые форсы с переходом в множество трещащих и мерцающих искр.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/SvpYuAhgVlo?rel=0" frameborder="0" allowfullscreen></iframe>||Батареи салютов Красная поляна (388 : 0,8", 1,0"; веерные залпы) РС916 ОПТОМ                                                                                                                                                                                  |                                                                                                                                                                                                                                                              |У нас Вы можете купить Батареи салютов Красная поляна (388 : 0,8", 1,0"; веерные залпы) РС916 ОПТОМ по самым низким ценам!                                                                                                                                    ||||1|||1|http://cx14726.tmweb.ru/images/рс916.jpg|1|Количество залпов:388:1^Калибр, дюйм:0.8-1:2^Высота, м.:50:3^Время, сек.:220:4||new||||2|1^9|1|1|
