Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
2831|1|Майский жук|5^36^36|291.00|0|264.00||||||РС144|РС144|1|3|6|1|36||||||33.000000|3.000000|16.000000|0.277778||1|||1|1|1|за 1 уп. из 6 шт.|1|ЦЦ09.А.00697        |ЦЦ09.А.00697 0159064 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 28.08.2017-27.08.2020                                                                                                                                                             |10130080/120715/0001540  |шт.|48.50|взлетает с шумом, разбрасывает огненные искры, горит фиолетовым, потом  зеленым огнем, в конце полета   взрывается с сильным хлопком|взлетает с шумом, разбрасывает огненные искры, горит фиолетовым, потом  зеленым огнем, в конце полета   взрывается с сильным хлопком<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/_iBkuycA-wc?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс144.jpg|1|||new||||2|1^4^5^6|1|1|
2833|1|Божья коровка|5^36^36|228.00|0|193.50||||||РС148|РС148|1|3|2|1|40||||||21.800000|10.300000|10.300000|0.150000||1|||1|1|1|за 1 уп. из 2 шт.|1|АБ11.А.00028        |АБ11.А.00028 0369991 АНО "Независимый орган по сертификации пиротехники" АО "ФНПЦ "НИИПХ" RP-02/16 22.01.2016 30.08.2016-29.08.2019                                                                                                                       |10130080/020614/0002535  |шт.|114.00|Раскручивается со свистом и взлетает.|Раскручивается со свистом и взлетает.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/aL3NaIpJujc?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс148.jpg|1|||new||||2|1^4^5^6|1|1|
2834|1|Кор. пришельцев|5^36^36|412.00|0|380.80||||||РС149|РС149|1|3|4|1|40||||||14.000000|7.000000|14.000000|0.275000||1|||1|1|1|за 1 уп. из 4 шт.|1|ЦЦ09.А.00422        |ЦЦ09.А.00422 0153777 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/15 от 17.02.2015 16.10.2015-15.10.2018                                                                                                                                             |10130080/020614/0002535  |шт.|103.00|Раскручивается со свистом и взлетает, горит  цветным огнем.|Раскручивается со свистом и взлетает, горит  цветным огнем.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Voak4dtYyyc?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс149.jpg|1|||new||||2|1^4^5^6|1|1|
2840|1|Резервная валюта|6^45|856.00|0|800.00||||||РС170|РС170|1|3|1|1|24||||||14.600000|0.000000|17.500000|1.020833||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00665        |ЦЦ09.А.00665 0159032 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 17.07.2017-16.07.2020                                                                                                                                                             |10130080/120715/0001540  |||Красное пламя и поток серебряных искр.<BR>Поток трещащих искр, красных и зеленых огней.<BR>Золотые форсы и синие огни.<BR>Красные огни и множество трещащих сфер.<BR>Зеленые огни с серебряными форсами и серебряные мерцающие огни.<BR>Золотые форсы и множество трещащих мерцающих огней (залп).|Красное пламя и поток серебряных искр.<BR>Поток трещащих искр, красных и зеленых огней.<BR>Золотые форсы и синие огни.<BR>Красные огни и множество трещащих сфер.<BR>Зеленые огни с серебряными форсами и серебряные мерцающие огни.<BR>Золотые форсы и множество трещащих мерцающих огней (залп).<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/рс170.jpg|1|Количество залпов:12:1^Калибр, дюйм:1:2^Высота, м.:35:3^Время, сек.:35:4||new||||2|1^4^5^6|1|1|
2848|1|Ариэль набор|4^38^38|150.00|0|137.40||||||РС220|РС220|1|3|6|1|72||||||40.000000|11.000000|11.000000|0.111111||1|||1|1|1|за 1 уп. из 6 шт.|1|ЦЦ09.А.00704        |ЦЦ09.А.00704 0159071 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 08.09.2017-07.09.2020                                                                                                                                                             |10130080/120715/0001540  |шт.|25.00|6 эффектов. В каждой ракете свой эффект.<BR>1. золотые падающие огоньки.<BR>2. красные падающие огоньки и 2 вспышки.<BR>3. серебряные мерцающие огни.<BR>4. букет из красных огней.<BR>5. букет из желтых огней.<BR>6. букет из зеленых огней.|6 эффектов. В каждой ракете свой эффект.<BR>1. золотые падающие огоньки.<BR>2. красные падающие огоньки и 2 вспышки.<BR>3. серебряные мерцающие огни.<BR>4. букет из красных огней.<BR>5. букет из желтых огней.<BR>6. букет из зеленых огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/rNCTslkA6Co?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс220.jpg|1|Калибр, дюйм:0.6:2^Высота, м.:40:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
2851|1|Сириус набор|4^38^38|883.00|0|764.00||||||РС240|РС240|1|3|4|1|16||||||82.000000|4.100000|18.000000|0.687500||1|||1|1|1|за 1 уп. из 4 шт.|1|ЦЦ09.А.00576        |ЦЦ09.А.00576 0157826 ООО "Пуск" АО "ФНПЦ "НИИ прикладной химии" RP-01/16 от 22.01.2016 22.11.2016-21.11.2019                                                                                                                                              |10130080/120715/0001540  |шт.|220.75|4 эффекта.  В каждой ракете свой эффект <BR>1. сфера из зеленых и трещащих огней. <BR>2. сфера из красных огней с форсами и белых огней. <BR>3. сфера из золотых форсов с серебряными искрами и красных огней. <BR>4. сфера из синих огней с серебряными рыбками в центре.|4 эффекта.  В каждой ракете свой эффект <BR>1. сфера из зеленых и трещащих огней. <BR>2. сфера из красных огней с форсами и белых огней. <BR>3. сфера из золотых форсов с серебряными искрами и красных огней. <BR>4. сфера из синих огней с серебряными рыбками в центре.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/qaEs_boxmVE?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс240.jpg|1|Калибр, дюйм:1.65:2^Высота, м.:90:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
2854|1|Андромеда набор|4^38|2340.00|0|2340.00||||||РС250|РС250|1|3|2|1|12||||||15.000000|0.000000|155.000000|1.083333||1|||1|1|1|за 1 уп. из 2 шт.|1|ЦЦ09.А.00443        |ЦЦ09.А.00443 0153798 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/15 от 17.02.2015 25.11.2015-24.11.2018                                                                                                                                             |10130080/120715/0001540  |шт.|1170.00|2 эффекта.<BR>1. сфера из золотых форсов с белыми мерцающими огнями в центре.<BR>2. сфера из золотых трещащих форсов с красными мерцающими огнями в центре.|2 эффекта.<BR>1. сфера из золотых форсов с белыми мерцающими огнями в центре.<BR>2. сфера из золотых трещащих форсов с красными мерцающими огнями в центре.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/6CidAuhcUZU?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс250.jpg|1|Калибр, дюйм:3:2^Высота, м.:70:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
2855|1|Сверхновая|4^49^49|1474.00|0|1350.00||||||РС251|РС251|1|3|1|1|24||||||780.000000|40.000000|85.000000|0.541667||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00687        |ЦЦ09.А.00687 0159054 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RR-02/17 от 08.02.2017 22.08.2017-21.08.2020                                                                                                                                                             |10130080/120715/0001540  |||Кольцо из серебряных форсов, кольцо из серебряных мерцающих огней, красные огни в центре. <BR>Складной стабилизатор|Кольцо из серебряных форсов, кольцо из серебряных мерцающих огней, красные огни в центре. <BR>Складной стабилизатор<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/FaFCoycdnl4?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс251.jpg|1|Количество залпов:1:1^Калибр, дюйм:3:2^Высота, м.:100:3^Время, сек.:0:4||new||||2|1^4^5^6|1|1|
2860|1|Фонтаны "Цветной дым"  (пять разных цветов)|6^17^19^37^94|271.00|0|240.00||||||РС345|РС345|1|3|5|1|72||||||12.000000|7.500000|2.500000|0.062500||1|||1|1|1|за 1 уп. из 5 шт.|1|ЦЦ09.А.00597        |ЦЦ09.А.00597 0157851 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-01/16 от 22.01.2016 22.12.2016-21.12.2019                                                                                                                                                             |10130080/120715/0001540  |шт.|54.20|Поток цветного дыма (красный, желтый, зеленый, синий, фиолетовый).|Поток цветного дыма (красный, желтый, зеленый, синий, фиолетовый).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/TFZrapnT_9o?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс345.jpg|1|||new||||2|1^4^5^6|1|1|
2862|1|Факел "Цветной дым" (цвета: красный, синий, зел.)|6^17^19^37^37^94|860.00|0|768.00||||||РС347|РС347|1|3|4|1|24||||||0.000000|0.000000|0.000000|0.679167||1|||1|1|1|за 1 уп. из 4 шт.|1|ЦЦ09.А.00665        |ЦЦ09.А.00665 0159032 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 17.07.2017-16.07.2020                                                                                                                                                             |10130080/120715/0001540  |шт.|215.00|Поток цветного дыма <BR>(2 красных, 1 зеленый, 1 синий).|Поток цветного дыма <BR>(2 красных, 1 зеленый, 1 синий).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/agSiB2lhKxc?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс347.jpg|1|||new||||2|1^4^5^6|1|1|
