Название заказа|ID товара|ID аттр|Цена|Количество|Скидка|Налог
Приход из FoxPro_292|1104||725.76|24|0|0
Приход из FoxPro_292|1492||11880.00|2|0|0
Приход из FoxPro_292|1932||512.55|36|0|0
