Название заказа|ID товара|ID аттр|Цена|Количество|Скидка|Налог
Приход из FoxPro_270|1565||30.99|750|0|0
Приход из FoxPro_270|1574||59.44|500|0|0
Приход из FoxPro_270|1577||81.97|200|0|0
Приход из FoxPro_270|1581||12.85|2000|0|0
Приход из FoxPro_270|1586||30.13|500|0|0
