Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
2522|1|Амигос (1,0"х 36) МОНОБЛОК 6 эфф|9^73^76^114^115|1599.00|0|1599.00||||||Р7500|Р7500|1|1|1|1|8||||||0.000000|0.000000|0.000000|2.375000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00028        |ЩШ01.А.00028 046046 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 12.09.2017-11.09.2020                                                                                                                                               |10130080/230617/0014265  ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/p7500.jpg|1|||new||||2|1^4^5^6|1|1|
2534|1|Пальцы веером|9^69^71^71^88^88^114^117^117^117^117^117^117^117|1296.00|0|1070.00||||||Р7528|Р7528|1|0|1|1|8||||||16.500000|13.500000|23.500000|1.375000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00005        |ЩШ01.А.00005 0464021 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 28.10.2016-27.10.2019                                                                                                                                              |                         |||3 эффекта:<BR><BR>1. Красные звезды с пышными хвостами (кокос) и треск.<BR><BR>2. Зеленые звезды с пышными хвостами (кокос) и треск.<BR><BR>3. Трещащая комета разрывается трещащими тонкими хвостами (трещащая ива). (|3 эффекта:<BR><BR>1. Красные звезды с пышными хвостами (кокос) и треск.<BR><BR>2. Зеленые звезды с пышными хвостами (кокос) и треск.<BR><BR>3. Трещащая комета разрывается трещащими тонкими хвостами (трещащая ива). (<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/IMrcZE5qGxw?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7528.jpg|1|Количество залпов:25:1^Калибр, дюйм:0.8:2^Высота, м.:40:3^Время, сек.:30:4||new||||2|1^4^5^6|1|1|
2544|1|Севастополь|9^71^73^79^114^123|9590.00|0|9990.00||||||Р7545|Р7545|1|1|1|1|1||||||45.000000|17.500000|30.000000|13.000000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00026        |ЩШ01.А.00026 0464043 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 11.08.2017-10.08.2020                                                                                                                             |10130080/230615/0014265  |||1. Красные, синие звезды и белое мерцание.<BR><BR>2. Красные звезды с белыми хвостами и треском.<BR><BR>3. Красные звезды с золотыми хвостами.<BR><BR>4. Синие, зеленые звезды и белое мерцание.<BR><BR>5. Зеленые звезды и золотые хвосты.<BR><BR>6. Синие, фиолетовые звезды и белое мерцание.<BR><BR>7. Малиновые звезды с золотыми хвостами и белое мерцание.<BR><BR>8. Синие, оранжевые звезды с белыми хвостами и мерцанием.<BR><BR>9. Лимонные звезды с белыми хвостами и треском.<BR><BR>10. Белые кометы и золотые хвосты.<BR><BR>11. Сфера белого мерцания и трещащих искр.<BR><BR>12. Белые кометы, облако трещащих разрывов и белое мерцание.<BR><BR>13. Синие звезды и золотые хвосты.|1. Красные, синие звезды и белое мерцание.<BR><BR>2. Красные звезды с белыми хвостами и треском.<BR><BR>3. Красные звезды с золотыми хвостами.<BR><BR>4. Синие, зеленые звезды и белое мерцание.<BR><BR>5. Зеленые звезды и золотые хвосты.<BR><BR>6. Синие, фиолетовые звезды и белое мерцание.<BR><BR>7. Малиновые звезды с золотыми хвостами и белое мерцание.<BR><BR>8. Синие, оранжевые звезды с белыми хвостами и мерцанием.<BR><BR>9. Лимонные звезды с белыми хвостами и треском.<BR><BR>10. Белые кометы и золотые хвосты.<BR><BR>11. Сфера белого мерцания и трещащих искр.<BR><BR>12. Белые кометы, облако трещащих разрывов и белое мерцание.<BR><BR>13. Синие звезды и золотые хвосты.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/unwnLfGHkEg?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7545.jpg|1|Количество залпов:150:1^Калибр, дюйм:1:2^Высота, м.:45:3^Время, сек.:70:4||new||||2|1^4^5^6|1|1|
2546|1|Бой курантов|9^71^71^78^78^114^116|1176.00|0|1060.00||||||Р7547|Р7547|1|1|1|1|12||||||17.500000|11.000000|14.800000|1.666667||1|||0|0|1|за 1 шт.|1|СЗ25.А.00030        |СЗ25.А.00030 0155670 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 28.09.2016-27.09.2019                                                                                                                                       |10130080/230615/0014265  |||1. Залп разрывается: красными звездами, переходящими в зеленое мерцание.<BR><BR>2. Синими звездами с белым мерцанием.<BR><BR>3. Фиолетовыми звездами с белыми хвостами и треском.|1. Залп разрывается: красными звездами, переходящими в зеленое мерцание.<BR><BR>2. Синими звездами с белым мерцанием.<BR><BR>3. Фиолетовыми звездами с белыми хвостами и треском.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/T_xh0KZ0eFI?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7547.jpg|1|Количество залпов:12:1^Калибр, дюйм:1.2:2^Высота, м.:50:3^Время, сек.:25:4||new||||2|1^4^5^6|1|1|
2550|1|Барабанщица (1,25"х 16) АКЦИЯ МОНОБЛОК|9^76^114^116|1030.00|0|1030.00||||||Р7556|Р7556|1|1|1|1|12||||||17.500000|13.000000|13.000000|1.416667||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |10130080/110516/0003320  |||4 эффекта:<BR><BR>1. Красные звезды с пышными хвостами (кокос) и зеленые звезды.<BR><BR>2. Лимонно-золотая мерцающая сфера (пион).<BR><BR>3. Зеленые звезды с пышными хвостами (кокос) и треск.<BR><BR>4. Мерцающие золотые хвосты (ива) и красные звезды.|4 эффекта:<BR><BR>1. Красные звезды с пышными хвостами (кокос) и зеленые звезды.<BR><BR>2. Лимонно-золотая мерцающая сфера (пион).<BR><BR>3. Зеленые звезды с пышными хвостами (кокос) и треск.<BR><BR>4. Мерцающие золотые хвосты (ива) и красные звезды.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/otQdF1-v2Vk?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7556.jpg|1|Количество залпов:16:1^Калибр, дюйм:1.25:2^Высота, м.:50:3^Время, сек.:30:4||new||||2|1^4^5^6|1|1|
2560|1|С Рождеством! (1,25"х 19) МОНОБЛОК|9^71^71^76^109^109^114^116|1216.00|0|1216.00||||||Р7591|Р7591|1|1|1|1|8||||||17.500000|9.000000|18.000000|2.000000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |10130080/110516/0003320  |||4 эффекта:<BR><BR>1. Сине-красная сфера (пион).<BR><BR>2. Серебряные звезды с пышными хвостами (кокос) и зеленое мерцание.<BR><BR>3. Золотая комета разрывается множеством золотых ниспадающих нитей (парча) и синей сферой (пион).<BR><BR>4. Красные звезды с пышными хвостами (кокос) и белое мерцание.|4 эффекта:<BR><BR>1. Сине-красная сфера (пион).<BR><BR>2. Серебряные звезды с пышными хвостами (кокос) и зеленое мерцание.<BR><BR>3. Золотая комета разрывается множеством золотых ниспадающих нитей (парча) и синей сферой (пион).<BR><BR>4. Красные звезды с пышными хвостами (кокос) и белое мерцание.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/fTb6STwfTok?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7591.jpg|1|Количество залпов:19:1^Калибр, дюйм:1.25:2^Высота, м.:45:3^Время, сек.:35:4||new||||2|1^4^5^6|1|1|
2561|1|Калаш (1,25"х 19) МОНОБЛОК|9^71^73^76^79^114^116|1216.00|0|1216.00||||||Р7592|Р7592|1|1|1|1|8||||||17.500000|9.000000|18.000000|3.500000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |10130080/110516/0003320  |||5 эффектов:<BR><BR>1. Желтые звезды с пышными хвостами (кокос) и золотое мерцание.<BR><BR>2. Синяя сфера (пион) и золотое мерцание.<BR><BR>3. Зеленые звезды с пышными хвостами (кокос) и облако трещащих разрывов (трещащий дождь).<BR><BR>4. Красно-зеленая сфера (пион) и белое мерцание.<BR><BR>5. Красочная концовка. ЗАЛП: Трещащая комета разрывается звездами с пышными трещащими хвостами (трещащий кокос) и облаком трещащих разрывов (трещащая хризантема).|5 эффектов:<BR><BR>1. Желтые звезды с пышными хвостами (кокос) и золотое мерцание.<BR><BR>2. Синяя сфера (пион) и золотое мерцание.<BR><BR>3. Зеленые звезды с пышными хвостами (кокос) и облако трещащих разрывов (трещащий дождь).<BR><BR>4. Красно-зеленая сфера (пион) и белое мерцание.<BR><BR>5. Красочная концовка. ЗАЛП: Трещащая комета разрывается звездами с пышными трещащими хвостами (трещащий кокос) и облаком трещащих разрывов (трещащая хризантема).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Dt2Z2VCvjTk?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7592.jpg|1|Количество залпов:19:1^Калибр, дюйм:1.25:2^Высота, м.:45:3^Время, сек.:35:4||new||||2|1^4^5^6|1|1|
2562|1|У Дачи (1,25"х 19) МОНОБЛОК|9^76^76^114^116|1216.00|0|1216.00||||||Р7593|Р7593|1|1|1|1|8||||||17.500000|9.000000|18.000000|2.000000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00027        |ЩШ01.А.00027 0464045 ООО "Испытательный центр "ПИРОТЕСТ" ООО "Русский фейерверк" RR-01/17 от 17.01.2017 22.08.2017-21.08.2020                                                                                                                             |10130080/110516/0003320  |||5 эффектов:<BR><BR>1. Зеленые звезды с пышными хвостами (кокос) и зеленое мерцание.<BR><BR>2. Фиолетовые звезды с пышными хвостами (кокос) и зеленое мерцание.<BR><BR>3. Фиолетово-желтая сфера (пион) и белое мерцание.<BR><BR>4. Красные звезды с пышными хвостами (кокос) и зеленая сфера (пион).<BR><BR>5. Комета разрывается синей сферой (пион) и шуршащими хвостами (снежные хлопья).|5 эффектов:<BR><BR>1. Зеленые звезды с пышными хвостами (кокос) и зеленое мерцание.<BR><BR>2. Фиолетовые звезды с пышными хвостами (кокос) и зеленое мерцание.<BR><BR>3. Фиолетово-желтая сфера (пион) и белое мерцание.<BR><BR>4. Красные звезды с пышными хвостами (кокос) и зеленая сфера (пион).<BR><BR>5. Комета разрывается синей сферой (пион) и шуршащими хвостами (снежные хлопья).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/p1w6Jg_Te5Q?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7593.jpg|1|Количество залпов:19:1^Калибр, дюйм:1.25:2^Высота, м.:45:3^Время, сек.:30:4||new||||2|1^4^5^6|1|1|
2563|1|Тагил рулит! (1,25"х 19) МОНОБЛОК|9^71^76^76^88^114^116|1680.00|0|1680.00||||||Р7594|Р7594|1|1|1|1|8||||||25.000000|16.700000|18.500000|2.875000||1|||0|0|1|за 1 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |10130080/110516/0003320  |||5 эффектов:<BR><BR>1. Зеленая сфера (пион) и облако трещащих разрывов (трещащая хризантема).<BR><BR>2. Синяя сфера (пион) и зеленое мерцание.<BR><BR>3. Разрыв шуршащими хвостами (снежные хлопья) и красное мерцание.<BR><BR>4. Множество серебряных ниспадающих нитей (парча) и зеленое мерцание.<BR><BR>5. Красочная концовка: серебряные звезды с пышными тре- щащими хвостами (трещащий кокос). (|5 эффектов:<BR><BR>1. Зеленая сфера (пион) и облако трещащих разрывов (трещащая хризантема).<BR><BR>2. Синяя сфера (пион) и зеленое мерцание.<BR><BR>3. Разрыв шуршащими хвостами (снежные хлопья) и красное мерцание.<BR><BR>4. Множество серебряных ниспадающих нитей (парча) и зеленое мерцание.<BR><BR>5. Красочная концовка: серебряные звезды с пышными тре- щащими хвостами (трещащий кокос). (<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Yknd3DJxtmQ?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7594.jpg|1|Количество залпов:19:1^Калибр, дюйм:1.25:2^Высота, м.:45:3^Время, сек.:35:4||new||||2|1^4^5^6|1|1|
2567|1|Три медведя|9^72^73^114^116|1855.00|0|1750.00||||||Р7612|Р7612|1|0|1|1|8||||||18.000000|150.000000|14.400000|2.875000||1|||0|0|1|за 1 шт.|1|СЗ25.А.00038        |СЗ25.А.00038 0155678 ООО "Северо-Западная НПЛ" ООО "Русский фейерверк" RR-01/16 от 02.02.2016 11.10.2016-10.10.2019                                                                                                                                       |                         |||5 эффектов: Внизу - треск. Вверху:<BR><BR>1. Красные звезды с пыш- ными хвостами (кокос) и облако трещащих разрывов (трещащая хризантема).<BR><BR>2. Зеленые звезды с пышными хвостами (кокос) и облако трещащих разрывов (трещащая хризантема).<BR><BR>3. Фиолетовые звезды с пышными хвостами (кокос) и облако трещащих разрывов (треща- щая хризантема).<BR><BR>4. Синяя сфера (пион) и облако трещащих разрывов (трещащая хризантема).<BR><BR>5. Красочная концовка. ЗАЛП всех эффектов.|5 эффектов: Внизу - треск. Вверху:<BR><BR>1. Красные звезды с пыш- ными хвостами (кокос) и облако трещащих разрывов (трещащая хризантема).<BR><BR>2. Зеленые звезды с пышными хвостами (кокос) и облако трещащих разрывов (трещащая хризантема).<BR><BR>3. Фиолетовые звезды с пышными хвостами (кокос) и облако трещащих разрывов (треща- щая хризантема).<BR><BR>4. Синяя сфера (пион) и облако трещащих разрывов (трещащая хризантема).<BR><BR>5. Красочная концовка. ЗАЛП всех эффектов.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/fQwlmnJ7BFI?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/р7612.jpg|1|Количество залпов:16:1^Калибр, дюйм:1.2:2^Высота, м.:50:3^Время, сек.:45:4||new||||2|1^4^5^6|1|1|
