Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
31|1|Нов. калейдоскоп|7^47^108^51^110^112|310.00|0|310.00||||||РС530|РС530|1|3||||89.000000|4.000000|4.000000|0.736111||1|||уп.|5000|4 эффекта. Разноцветные кометы разрываются сферами из: <BR>золотых форсов и зеленых мерцающих огней;<BR>оранжевых огней с форсами, зеленых огней с форсами и трещащих огней в центре;<BR>серебряных мерцающих огней;<BR>красных огней с форсами, зеленых огней с форсами и трещащих огней в центре.|4 эффекта. Разноцветные кометы разрываются сферами из: <BR>золотых форсов и зеленых мерцающих огней;<BR>оранжевых огней с форсами, зеленых огней с форсами и трещащих огней в центре;<BR>серебряных мерцающих огней;<BR>красных огней с форсами, зеленых огней с форсами и трещащих огней в центре.<br><iframe width="560" height="315" src="https://www.youtube.com/embed/MDXm5-N6T5Q?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/рс530.jpg|1|Фасовка:шт.:1^Количество залпов:8:2^Калибр:1.2:3||new||||2|1^2|1|1|
32|1|Южный крест|7^48^47^108^50^110^113|320.00|0|320.00||||||РС570|РС570|1|3||||59.000000|6.800000|6.800000|1.333333||1|||уп.|5000|8 эффектов. <BR>Разноцветные кометы разрываются сферами из: <BR>1. серебряных форсов; <BR>2. зеленых огней; <BR>3. синих огней; <BR>4. красных огней; <BR>5. белых мерцающих огней; <BR>6. зеленых и фиолетовых огней; <BR>7. красных и зеленых огней; <BR>8. синих и белых мерцающих огней.|8 эффектов. <BR>Разноцветные кометы разрываются сферами из: <BR>1. серебряных форсов; <BR>2. зеленых огней; <BR>3. синих огней; <BR>4. красных огней; <BR>5. белых мерцающих огней; <BR>6. зеленых и фиолетовых огней; <BR>7. красных и зеленых огней; <BR>8. синих и белых мерцающих огней.<br><iframe width="560" height="315" src="https://www.youtube.com/embed/RX5KRa3Hicw?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/рс570.jpg|1|Фасовка:шт.:1^Количество залпов:40:2^Калибр:0.8:3||new||||2|1^2|1|1|
33|1|Гончие псы|7^47^48^108^50^110^113|330.00|0|330.00||||||РС572|РС572|1|3||||59.000000|7.200000|7.200000|1.333333||1|||уп.|5000|15 эффектов. <BR>Разноцветные кометы разрываются сферами из:<BR>1. золотых форсов;<BR>2. серебряных форсов;<BR>3. красных и синих огней;<BR>4. красных и серебряных мерцающих огней;<BR>5. золотых форсов и серебряных трещащих огней;<BR>6. фиолетовых огнй;<BR>7. оранжевых и зеленых огней;<BR>8. множества трещащих сфер;<BR>9. золотых форсов и зеленых мерцающих огней;<BR>10. золотых огней с золотыми форсами;<BR>11. красных и зеленых огней; <BR>12. множества серебряных трещащих огней;<BR>13. серебряных форсов и красных мерцающих огней;<BR>14. красных огней с серебряными форсами;<BR>15. зеленых и фиолетовых огней.|15 эффектов. <BR>Разноцветные кометы разрываются сферами из:<BR>1. золотых форсов;<BR>2. серебряных форсов;<BR>3. красных и синих огней;<BR>4. красных и серебряных мерцающих огней;<BR>5. золотых форсов и серебряных трещащих огней;<BR>6. фиолетовых огнй;<BR>7. оранжевых и зеленых огней;<BR>8. множества трещащих сфер;<BR>9. золотых форсов и зеленых мерцающих огней;<BR>10. золотых огней с золотыми форсами;<BR>11. красных и зеленых огней; <BR>12. множества серебряных трещащих огней;<BR>13. серебряных форсов и красных мерцающих огней;<BR>14. красных огней с серебряными форсами;<BR>15. зеленых и фиолетовых огней.<br><iframe width="560" height="315" src="https://www.youtube.com/embed/qkudeI27w88?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/рс572.jpg|1|Фасовка:шт.:1^Количество залпов:40:2^Калибр:0.8:3||new||||2|1^2|1|1|
34|1|Матрёшка ( 1,7" x 6 )|8^58|340.00|0|340.00||||||Р6210|Р6210|1|1||||27.500000|5.200000|5.200000|0.000000||1|||уп.|5000|1. Разрыв красными зведами. 2. Разрыв зелеными звездами. 3. Разрыв белыми звездами.|1. Разрыв красными зведами. 2. Разрыв зелеными звездами. 3. Разрыв белыми звездами.<br><iframe width="560" height="315" src="https://www.youtube.com/embed/V50z3UMvO4A?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/р6210.jpg^http://presta6.newogonek.ru/images/р6210-1.jpg^http://presta6.newogonek.ru/images/р6210-2.jpg^http://presta6.newogonek.ru/images/р6210-3.jpg|1|Фасовка:шт.:1^Количество залпов:6:2^Калибр:1.7:3||new||||2|1^2|1|1|
35|1|Салют наций|8^60|350.00|0|350.00||||||Р6290|Р6290|1|0||||35.500000|5.400000|5.400000|30.000000||1|||уп.|5000|Набор шаров с различными эффектами:<BR><BR>1. Сфера красных звезд.<BR><BR>2. Сфера синих звезд.<BR><BR>3. Сфера зеленых звезд.<BR><BR>4. Золотые и зеленые звезды.<BR><BR>5. Белые хвосты и красные звезды.<BR><BR>6. Белые хвосты и облако трещащих разрывов.<BR><BR>7. Угольные хвосты и красные, зеленые звезды.<BR><BR>8. Разрыв золотыми звездами и букет красных звезд.<BR><BR>9. Угольные хвосты, белые звезды и белые хвосты.<BR><BR>10. Малиновые звезды, красные и зеленые звезды, облако трещащих разрывов.<BR><BR>11. Синие звезды с белыми хвостами, золотые звезды и облако трещащих разрывов.<BR><BR>12. Угольные хвосты, белые звезды и зеленые звезды с белыми хвостами.|Набор шаров с различными эффектами:<BR><BR>1. Сфера красных звезд.<BR><BR>2. Сфера синих звезд.<BR><BR>3. Сфера зеленых звезд.<BR><BR>4. Золотые и зеленые звезды.<BR><BR>5. Белые хвосты и красные звезды.<BR><BR>6. Белые хвосты и облако трещащих разрывов.<BR><BR>7. Угольные хвосты и красные, зеленые звезды.<BR><BR>8. Разрыв золотыми звездами и букет красных звезд.<BR><BR>9. Угольные хвосты, белые звезды и белые хвосты.<BR><BR>10. Малиновые звезды, красные и зеленые звезды, облако трещащих разрывов.<BR><BR>11. Синие звезды с белыми хвостами, золотые звезды и облако трещащих разрывов.<BR><BR>12. Угольные хвосты, белые звезды и зеленые звезды с белыми хвостами.<br><iframe width="560" height="315" src="https://www.youtube.com/embed/mO0JQVY8Tk8?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/р6290.jpg^http://presta6.newogonek.ru/images/р6290-1.jpg^http://presta6.newogonek.ru/images/р6290-2.jpg^http://presta6.newogonek.ru/images/р6290-3.jpg^http://presta6.newogonek.ru/images/р6290-4.jpg^http://presta6.newogonek.ru/images/р6290-5.jpg^http://presta6.newogonek.ru/images/р6290-6.jpg^http://presta6.newogonek.ru/images/р6290-7.jpg^http://presta6.newogonek.ru/images/р6290-8.jpg^http://presta6.newogonek.ru/images/р6290-9.jpg|1|Фасовка:шт.:1^Количество залпов:18:2^Калибр:1.9:3||new||||2|1^2|1|1|
36|1|Неваляшка|8^58|360.00|0|360.00||||||РС680|РС680|1|3||||30.000000|10.000000|15.000000|0.666667||1|||уп.|5000|6 эффектов: <BR>сфера из красных огней;<BR>сфера из зеленых огней;<BR>сфера из золотых огней;<BR>сфера из серебряных огней;<BR>сфера из красных и зеленых огней;<BR>сфера из разноцветных огней.|6 эффектов: <BR>сфера из красных огней;<BR>сфера из зеленых огней;<BR>сфера из золотых огней;<BR>сфера из серебряных огней;<BR>сфера из красных и зеленых огней;<BR>сфера из разноцветных огней.<br><iframe width="560" height="315" src="https://www.youtube.com/embed/Hc6jr8UmQiQ?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/рс680.jpg|1|Фасовка:шт.:1^Количество залпов:6:2^Калибр:1.75:3||new||||2|1^2|1|1|
37|1|Неваляшка|8^58|370.00|0|370.00||||||РС680|РС680|1|3||||30.000000|10.000000|15.000000|0.666667||1|||уп.|5000|6 эффектов: <BR>сфера из красных огней;<BR>сфера из зеленых огней;<BR>сфера из золотых огней;<BR>сфера из серебряных огней;<BR>сфера из красных и зеленых огней;<BR>сфера из разноцветных огней.|6 эффектов: <BR>сфера из красных огней;<BR>сфера из зеленых огней;<BR>сфера из золотых огней;<BR>сфера из серебряных огней;<BR>сфера из красных и зеленых огней;<BR>сфера из разноцветных огней.<br><iframe width="560" height="315" src="https://www.youtube.com/embed/Hc6jr8UmQiQ?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/рс680.jpg|1|Фасовка:шт.:1^Количество залпов:6:2^Калибр:1.75:3||new||||2|1^2|1|1|
38|1|Ха-ра-шо!|9^71^88^117^117^107^63^114^117|380.00|0|380.00||||||Е-С210|Е-С210|1|0||||12.500000|12.500000|12.500000|1.083333||1|||уп.|5000|1. Красные звезды с золотыми хвостами и белым мерцанием.<BR>2. Зеленые звезды с золотыми хвостами и трещащими разрывами.<BR>3. Фиолетовые звезды с золотыми хвостами и треском.<BR>4. Синие звезды с золотыми хвостами и треском.<BR>5. Сфера разноцветных звезд, облако трещащих разрывов и мерцание|1. Красные звезды с золотыми хвостами и белым мерцанием.<BR>2. Зеленые звезды с золотыми хвостами и трещащими разрывами.<BR>3. Фиолетовые звезды с золотыми хвостами и треском.<BR>4. Синие звезды с золотыми хвостами и треском.<BR>5. Сфера разноцветных звезд, облако трещащих разрывов и мерцание<br><iframe width="560" height="315" src="https://www.youtube.com/embed/dYWQfpNszCU?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/е-с210.jpg^http://presta6.newogonek.ru/images/е-с210-1.jpg^http://presta6.newogonek.ru/images/е-с210-2.jpg^http://presta6.newogonek.ru/images/е-с210-3.jpg^http://presta6.newogonek.ru/images/е-с210-4.jpg^http://presta6.newogonek.ru/images/е-с210-5.jpg|1|Фасовка:шт.:1^Количество залпов:25:2^Калибр:0.8:3||new||||2|1^2|1|1|
39|1|Флеш-моб|9^73^117^117^107^65^114^117|390.00|0|390.00||||||Е-С401|Е-С401|1|0||||17.500000|15.500000|15.500000|2.208333||1|||уп.|5000|1. Синие звезды с белыми хвостами.<BR>2. Красные звезды и белое мерцание.<BR>3. Фиолетовые звезды с переходом в зеленые звезды с бронзовыми хвостами.<BR>4. Красочная концовка: залп из сфер красных и зеленых звезд с белым мерцанием и треском|1. Синие звезды с белыми хвостами.<BR>2. Красные звезды и белое мерцание.<BR>3. Фиолетовые звезды с переходом в зеленые звезды с бронзовыми хвостами.<BR>4. Красочная концовка: залп из сфер красных и зеленых звезд с белым мерцанием и треском<br><iframe width="560" height="315" src="https://www.youtube.com/embed/m0e0ZZd5coU?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/е-с401.jpg^http://presta6.newogonek.ru/images/е-с401-1.jpg^http://presta6.newogonek.ru/images/е-с401-2.jpg^http://presta6.newogonek.ru/images/е-с401-3.jpg^http://presta6.newogonek.ru/images/е-с401-4.jpg|1|Фасовка:шт.:1^Количество залпов:25:2^Калибр:1:3||new||||2|1^2|1|1|
40|1|Нано-салют|9^107^63^114^115|400.00|0|400.00||||||РС601|РС601|1|3||||11.000000|8.000000|8.000000|0.520833||1|||уп.|5000|Красные огни и множества трещащих сфер.<BR>Зеленые огни и множества трещащих сфер|Красные огни и множества трещащих сфер.<BR>Зеленые огни и множества трещащих сфер<br><iframe width="560" height="315" src="https://www.youtube.com/embed/ug4PUVgix68?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://presta6.newogonek.ru/images/рс601.jpg^http://presta6.newogonek.ru/images/рс601-1.jpg^http://presta6.newogonek.ru/images/рс601-2.jpg|1|Фасовка:шт.:1^Количество залпов:7:2^Калибр:0.8:3||new||||2|1^2|1|1|
