Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
1732|1|Световое фейерверк-шоу "Волшебный фонарь"  (игрушк|21|1018.50|0|869.00||||||2170|2170|1|0|1|1|4||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2170.jpg|1|||new||||2|1^4^5^6|1|1|
1733|1|Световая бенгальская свеча "Звёздная пыль" (игрушк|21|147.87|0|140.00||||||2402|2402|1|0|1|1|36||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2402.jpg|1|||new||||2|1^4^5^6|1|1|
1734|1|Светящаяся ракета "Дракон" (игрушка "Dragonfire Ni|21|636.13|0|594.50||||||2406|2406|1|0|1|1|6||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2406.jpg|1|||new||||2|1^4^5^6|1|1|
1735|1|Помповый бластер "Римская свеча" (игровой набор "R|21|636.13|0|523.70||||||2408|2408|1|0|1|1|6||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2408.jpg|1|||new||||2|1^4^5^6|1|1|
1736|1|Светящаяся ракета "Молния"|21|254.62|0|220.00||||||2410|2410|1|0|1|1|8||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2410.jpg|1|||new||||2|1^4^5^6|1|1|
1737|1|Шоу "Весёлая карусель"|21|381.50|0|351.90||||||2412|2412|1|0|1|1|20||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2412.jpg|1|||new||||2|1^4^5^6|1|1|
1738|1|Свистящие шары "Весёлый проныра" (игровой набор "S|21|381.50|0|330.00||||||2415|2415|1|0|1|1|6||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2415.jpg|1|||new||||2|1^4^5^6|1|1|
1740|1|Шоу конусных фонтанов "Огненная фантазия" (игровой|21|1315.12|0|999.00||||||2451|2451|1|0|1|1|4||||||0.000000|0.000000|0.000000|0.000000||1|||0|0|1|за 1 шт.|2|                    | .  .    -  .  .                                                                                                                                                                                                                                          |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/2451.jpg|1|||new||||2|1^4^5^6|1|1|
2107|1|Ха-ра-шо!|9^71^88^114^116|499.00|0|499.00||||||Е-С226|Е-С226|1|2|1|1|24||||||12.000000|10.000000|10.000000|0.750000||1|||0|0|1|за 1 шт.|1|ЩШ01.А.00008        |ЩШ01.А.00008 0464024 ООО "ИЦ "ПИРОТЕСТ" ООО "Русский фейерверк" RP-01/16 от 02.02.2016 29.11.2016-28.11.2019                                                                                                                                              |10130080/210416/0013425  |||4 эффекта:<BR><BR>1. Красная сфера (пион) и облако трещащих разрывов (трещащий дождь).<BR><BR>2. Зеленая сфера (пион) и облако трещащих разрывов (трещащий дождь).<BR><BR>3. Синяя сфера (пион) и облако трещащих разрывов (трещащий дождь).<BR><BR>4. Красно-желтая сфера (пион) и облако трещащих разрывов (трещащий дождь).|4 эффекта:<BR><BR>1. Красная сфера (пион) и облако трещащих разрывов (трещащий дождь).<BR><BR>2. Зеленая сфера (пион) и облако трещащих разрывов (трещащий дождь).<BR><BR>3. Синяя сфера (пион) и облако трещащих разрывов (трещащий дождь).<BR><BR>4. Красно-желтая сфера (пион) и облако трещащих разрывов (трещащий дождь).<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/91CfUCR4cMQ?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/e-c226.jpg|1|Количество залпов:16:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:18:4||new||||2|1^4^5^6|1|1|
2111|1|Любовь морковь|9^71^73^81^82^88^114^120|2960.00|0|2960.00||||||Е-С250|Е-С250|1|1|1|1|6||||||27.500000|12.500000|15.000000|2.500000||1|||0|0|1|за 1 шт.|1|МН09.А.00183        |МН09.А.00183 0333416 НПК "ТехСервис" ООО "Русский фейерверк" RR-01/15 от 05.02.2015 08.12.2015-07.12.2018                                                                                                                                                 |10130080/230615/0014265  |||1. Красная звезда разрывается красными и белыми мерцающими звездами. 2. Зеленая звезда разрывается фиолетовыми и зелеными звездами. 3. Серебряная звезда разрывается серебряными и золотыми мерцающими звездами. 4. Красная звезда разрывается красными звездами с золотыми хвостами. 5. Зеленая звезда разрывается зелеными звездами с золотыми хвостами. 6. Залп золотых трещащих разрывов.|1. Красная звезда разрывается красными и белыми мерцающими звездами. 2. Зеленая звезда разрывается фиолетовыми и зелеными звездами. 3. Серебряная звезда разрывается серебряными и золотыми мерцающими звездами. 4. Красная звезда разрывается красными звездами с золотыми хвостами. 5. Зеленая звезда разрывается зелеными звездами с золотыми хвостами. 6. Залп золотых трещащих разрывов.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/imK3DBIqLkM?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/е-с250.jpg|1|Количество залпов:66:1^Калибр, дюйм:0.8:2^Высота, м.:35:3^Время, сек.:60:4||new||||2|1^4^5^6|1|1|
