id_product;id_shop;name;meta_description;meta_keywords;meta_title;
"715";"16";"Салют-проказник (фонтан + 6 выстрелов 3 эффекта)";"У нас Вы можете купить Фестивальные шары Салют-проказник (фонтан + 6выстрелов, 3 эффекта) Р6720 по самым низким ценам!";"";"Фестивальные шары Салют-проказник (фонтан + 6выстрелов, 3 эффекта) Р6720 ";
"717";"16";"Торт с сюрпризом (фонтан + 12 выстрелов 4 эффекта)";"У нас Вы можете купить Фестивальные шары Торт с сюрпризом (фонтан + 12 выстрелов, 4 эффекта) Р6780 по самым низким ценам!";"";"Фестивальные шары Торт с сюрпризом (фонтан + 12 выстрелов;4 эффекта) Р6780 ";
"935";"16";"Птица-тройка (78: 1,25" 2,0")";"У нас Вы можете купить Батареи салютов Птица-тройка (78: 1,25", 2,0") Р8272 по самым низким ценам!";"";"Батареи салютов Птица-тройка (78: 1,25", 2,0") Р8272 ";
