Product ID|Active (0/1)|Name *|Categories (x,y,z...)|Price|Налог ID|Оптовая цена|Распродажа (0/1)|Величина скидки|Процент скидки|Скидка с (yyyy-mm-dd)|Скидка по (yyyy-mm-dd)|Артикул|Артикул поставщика|Поставщик|Производитель|R1|R2|R3|Штрих EAN13|Штрих EAN13|Штрих EAN13|Штрих UPC|Экол. налог|Ширина|Высота|Глубина|Вес|Кол-во|Мин. кол-во|Видимость|Доп расходы доставка|Ед. изм|Ед. изм Пост|К-нт передачи|Текст фасовки|Страна происх.|Сертификат|Сертификат полный|ГТД|Ед. изм 2|Цена|Короткое описание|Описание|Метки (x,y,z...)|Meta title|Meta keywords|Meta description|URL rewritten|Текст в наличии|Текст на заказ|Доступен (0/1)|Дата доступен|Дата создания|Отображать цену (0/1)|URL фото (x,y,z...)|Удалить фото (0/1)|Характеристика (Name:Value:Position)|Доступен только онлайн (0/1)|Состояние|Настраиваемый (0 = No, 1 = Yes)|Загружаемые файлы (0 = No, 1 = Yes)|Текстовые поля (0 = No, 1 = Yes)|Действия когда нет в наличии|ID магазина|Расширенное управление (0 = No, 1 = Yes)|Количество (0 = Страница, 1 = Склад)|Склад ID
2895|1|Самоцветы Урала-13  (конус 13")|6^42|2325.00|0|2325.00||||||РС455|РС455|1|0|1|1|6||||||0.000000|0.000000|0.000000|2.333333||1|||0|0|1|за 1 шт.|2|ЦЦ09.А.00687        |ЦЦ09.А.00687 0159054 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RR-02/17 от 08.02.2017 22.08.2017-21.08.2020                                                                                                                                                             |                         ||||<br><BR>||||||||1|||1|http://ogonek.beget.tech/images/pc455.jpg|1|||new||||2|1^4^5^6|1|1|
2899|1|Боровик (фонтан в форме гриба)|6^43|590.00|0|555.00||||||РС459|РС459|1|3|1|1|12||||||14.200000|9.000000|9.000000|0.750000||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00447        |ЦЦ09.А.00447 0155537 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/15 от 17.02.2015 03.12.2015-02.12.2018                                                                                                                                             |10130080/120715/0001540  |||Поток золотых звездочек.<BR>Поток красных и трещащих разлетающихся огней.<BR>Поток красных, зеленых и трещащих разлетающихся огней.<BR>Поток серебряных искр.<BR>Поток зеленых и трещащих разлетающихся огней.<BR>Поток зеленых, фиолетовых и трещащих разлетающихся огней.|Поток золотых звездочек.<BR>Поток красных и трещащих разлетающихся огней.<BR>Поток красных, зеленых и трещащих разлетающихся огней.<BR>Поток серебряных искр.<BR>Поток зеленых и трещащих разлетающихся огней.<BR>Поток зеленых, фиолетовых и трещащих разлетающихся огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/gpMrvKlJbLM?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс459.jpg|1|Высота, м.:7:3||new||||2|1^4^5^6|1|1|
2902|1|Благородная Фудзияма (конус)|6^42|1566.00|0|1440.00||||||РС462|РС462|1|3|2|1|6||||||27.900000|9.700000|9.700000|1.666667||1|||1|1|1|за 1 уп. из 2 шт.|1|ЦЦ09.А.00689        |ЦЦ09.А.00689 0159056 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 22.08.2017-21.08.2020                                                                                                                                                             |10130080/120715/0001540  |шт.|783.00||<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/FwwslYfdmik?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс462.jpg|1|Высота, м.:6:3||new||||2|1^4^5^6|1|1|
2904|1|Балет|6^45|544.00|0|476.00||||||РС470|РС470|1|3|4|1|24||||||10.000000|7.500000|7.500000|0.812500||1|||1|1|1|за 1 уп. из 4 шт.|1|ЦЦ09.А.00698        |ЦЦ09.А.00698 0159065 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 07.09.2017-06.09.2020                                                                                                                                                             |10130080/020614/0002535  |шт.|136.00|Фонтан + батарея. 2 эффекта. <BR>фонтан - поток золотых искр с выбросом трещащих огней;<BR>золотые трещащие трассы.|Фонтан + батарея. 2 эффекта. <BR>фонтан - поток золотых искр с выбросом трещащих огней;<BR>золотые трещащие трассы.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/xbcxIjdhIW8?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс470.jpg|1|Высота, м.:2:3||new||||2|1^4^5^6|1|1|
2907|1|Снеговик|6^43|477.00|0|427.00||||||РС473|РС473|1|3|1|1|32||||||0.000000|0.000000|0.000000|0.406250||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00689        |ЦЦ09.А.00689 0159056 ООО "Пуск" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 22.08.2017-21.08.2020                                                                                                                                                             |10130080/120715/0001540  |||Батарея (фонтан – маска). 4 эффекта. <BR>поток серебряных искр;<BR>поток трещащих, красных и зеленых огней;<BR>фигура со светящимися глазами и ртом;<BR>фигура со светящимися глазами, ртом и руками из золотых звездочек.|Батарея (фонтан – маска). 4 эффекта. <BR>поток серебряных искр;<BR>поток трещащих, красных и зеленых огней;<BR>фигура со светящимися глазами и ртом;<BR>фигура со светящимися глазами, ртом и руками из золотых звездочек.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/eczSGLozLt4?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс473.jpg|1|Высота, м.:3:3||new||||2|1^4^5^6|1|1|
2908|1|Чудо-Юдо|6^43|264.00|0|238.00||||||РС474|РС474|1|3|1|1|48||||||18.000000|7.700000|7.700000|0.291667||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00707        |ЦЦ09.А.00707 0159074 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 08.09.2017-07.09.2020                                                                                                                                                             |10130080/020614/0002535  |||4 эффекта. <BR>красное пламя в основании и поток трещащих, красных и зеленых огней;<BR>синее пламя в основании и поток золотых звездочек;<BR>поток трещащих серебряных искр, красных и желтых огней;<BR>фигура со светящимися глазами и ртом.|4 эффекта. <BR>красное пламя в основании и поток трещащих, красных и зеленых огней;<BR>синее пламя в основании и поток золотых звездочек;<BR>поток трещащих серебряных искр, красных и желтых огней;<BR>фигура со светящимися глазами и ртом.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/6c-AgUscsxA?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс474.jpg|1|Высота, м.:3:3||new||||2|1^4^5^6|1|1|
2910|1|Огненный|6^43|3160.00|0|2785.00||||||РС476|РС476|1|3|1|1|4||||||30.000000|22.500000|22.500000|2.500000||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00391        |ЦЦ09.А.00391 0153746 ООО "Пуск" ОАО "ФНПЦ "НИИ прикладной химии" RP-02/15 от 17.02.2015 21.08.2015-20.08.2018                                                                                                                                             |10130080/020614/0002535  |||Батарея. 8 эффектов. <BR>поток трещащих и желтых огней;<BR>поток золотых звездочек и красных огней;<BR>поток трещащих искр и синих огней;<BR>поток трещащих и зеленых огней;<BR>поток красных, зеленых огней и шуршащих серебряных звездочек;<BR>поток желтых, синих огней и разлетающихся трещащих искр;<BR>поток красных, зеленых и разлетающихся серебряных огней;<BR>концовка- зеленые и красные огни и облако из трещащих серебряных искр.|Батарея. 8 эффектов. <BR>поток трещащих и желтых огней;<BR>поток золотых звездочек и красных огней;<BR>поток трещащих искр и синих огней;<BR>поток трещащих и зеленых огней;<BR>поток красных, зеленых огней и шуршащих серебряных звездочек;<BR>поток желтых, синих огней и разлетающихся трещащих искр;<BR>поток красных, зеленых и разлетающихся серебряных огней;<BR>концовка- зеленые и красные огни и облако из трещащих серебряных искр.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/MgXQh1Qdep8?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс476.jpg|1|Высота, м.:6:3||new||||2|1^4^5^6|1|1|
2912|1|Мир для двоих|6|631.00|0|560.00||||||РС478|РС478|1|3|1|1|24||||||18.000000|13.000000|13.000000|0.500000||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00670        |ЦЦ09.А.00670 0159037 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-01/17 от 14.02.2017 21.07.2017-20.07.2020                                                                                                                                                             |10130080/120715/0001540  |||7 эффектов. <BR>1. поток серебряных звездочек и красных огней; <BR>2. поток золотых искр, серебряных трещащих и красных огней; <BR>3. поток золотых искр, золотых звездочек и синих огней; <BR>4. поток золотых искр, трещащих, красных и зеленых огней; <BR>5. поток золотых искр, серебряных шуршащих, красных и зеленых огней; 6. поток золотых искр, трещащих и зеленых огней; <BR>7. поток золотых искр, разлетающихся трещащих серебряных искр и красных огней.|7 эффектов. <BR>1. поток серебряных звездочек и красных огней; <BR>2. поток золотых искр, серебряных трещащих и красных огней; <BR>3. поток золотых искр, золотых звездочек и синих огней; <BR>4. поток золотых искр, трещащих, красных и зеленых огней; <BR>5. поток золотых искр, серебряных шуршащих, красных и зеленых огней; 6. поток золотых искр, трещащих и зеленых огней; <BR>7. поток золотых искр, разлетающихся трещащих серебряных искр и красных огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/4aBjwdnz3VY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс478.jpg|1|Высота, м.:4:3||new||||2|1^4^5^6|1|1|
2914|1|Анютины глазки|6|144.00|0|128.00||||||РС480|РС480|1|3|1|1|72||||||20.000000|7.600000|7.600000|0.236111||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00704        |ЦЦ09.А.00704 0159071 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 08.09.2017-07.09.2020                                                                                                                                                             |10130080/120715/0001540  |||3 эффекта. <BR>1. поток золотых трещащих звездочек и красных огней; <BR>2. красное пламя в основании и поток серебряных искр; <BR>3. поток золотых искр и разлетающихся серебряных огней.|3 эффекта. <BR>1. поток золотых трещащих звездочек и красных огней; <BR>2. красное пламя в основании и поток серебряных искр; <BR>3. поток золотых искр и разлетающихся серебряных огней.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/xsy-9wuzoI0?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс480.jpg|1|Высота, м.:3:3||new||||2|1^4^5^6|1|1|
2915|1|Вася-василек|6^43|144.00|0|128.00||||||РС481|РС481|1|3|1|1|72||||||20.000000|7.600000|7.600000|0.236111||1|||0|0|1|за 1 шт.|1|ЦЦ09.А.00698        |ЦЦ09.А.00698 0159065 ООО "ПУСК" АО "ФНПЦ "НИИПХ" RP-02/17 от 08.02.2017 07.09.2017-06.09.2020                                                                                                                                                             |10130080/120715/0001540  |||3 эффекта. <BR>1. поток золотых искр, золотых трещащих и красных огней; <BR>2. поток серебряных искр; <BR>3. поток золотых искр и разлетающихся трещащих серебряных искр.|3 эффекта. <BR>1. поток золотых искр, золотых трещащих и красных огней; <BR>2. поток серебряных искр; <BR>3. поток золотых искр и разлетающихся трещащих серебряных искр.<br><BR><iframe width="560" height="315" src="https://www.youtube.com/embed/Uhh_B3L8iRY?rel=0" frameborder="0" allowfullscreen></iframe>||||||||1|||1|http://ogonek.beget.tech/images/рс481.jpg|1|Высота, м.:5:3||new||||2|1^4^5^6|1|1|
