id_product;name;reference;price;active;id_manufacturer;shopname;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"740";"0";"Р7165";"325.000000";"1";"Русский Фейерверк";"ogonek";"1";"2861";"Батареи салютов";"0";"0";"";"0";"1";
"741";"0";"Р7200";"465.000000";"1";"Русский Фейерверк";"ogonek";"1";"1575";"Батареи салютов";"0";"0";"";"1";"0";
"742";"5";"Р7205";"469.000000";"1";"Русский Фейерверк";"ogonek";"1";"1576";"Батареи салютов";"0";"0";"";"7";"0";
"743";"0";"Р7210";"560.000000";"1";"Русский Фейерверк";"ogonek";"1";"1577";"Батареи салютов";"0";"0";"";"0";"1";
"744";"1";"Р7212";"390.000000";"1";"Русский Фейерверк";"ogonek";"1";"2862";"Батареи салютов";"0";"0";"";"1";"0";
"746";"0";"Р7215";"668.000000";"1";"Русский Фейерверк";"ogonek";"1";"1582";"Батареи салютов";"0";"0";"";"0";"1";
"747";"0";"Р7220";"665.000000";"1";"Русский Фейерверк";"ogonek";"1";"1588";"Батареи салютов";"0";"0";"";"4";"0";
"751";"0";"Р7300";"752.000000";"1";"Русский Фейерверк";"ogonek";"1";"1589";"Батареи салютов";"0";"0";"";"5";"0";
"752";"4";"Р7302";"830.000000";"1";"Русский Фейерверк";"ogonek";"1";"1593";"Батареи салютов";"0";"0";"";"5";"0";
"753";"24";"Р7311";"956.000000";"1";"Русский Фейерверк";"ogonek";"1";"1594";"Батареи салютов";"0";"0";"";"28";"0";
"754";"14";"Р7312";"799.000000";"1";"Русский Фейерверк";"ogonek";"1";"1600";"Батареи салютов";"0";"0";"";"9";"0";
"759";"0";"Р7321";"1080.000000";"1";"Русский Фейерверк";"ogonek";"1";"1605";"Батареи салютов";"0";"0";"";"0";"1";
"761";"6";"Р7324";"1940.000000";"1";"Русский Фейерверк";"ogonek";"1";"1611";"Батареи салютов";"0";"0";"";"5";"0";
"762";"0";"Р7325";"1680.000000";"1";"Русский Фейерверк";"ogonek";"1";"1623";"Батареи салютов";"0";"0";"";"0";"1";
"763";"0";"Р7326";"3400.000000";"1";"Русский Фейерверк";"ogonek";"1";"1629";"Батареи салютов";"0";"0";"";"0";"1";
"764";"3";"Р7328";"4460.000000";"1";"Русский Фейерверк";"ogonek";"1";"1637";"Батареи салютов";"0";"0";"";"3";"0";
"766";"1";"Р7333";"2930.000000";"1";"Русский Фейерверк";"ogonek";"1";"1646";"Батареи салютов";"0";"0";"";"1";"0";
"768";"0";"Р7340";"3680.000000";"1";"Русский Фейерверк";"ogonek";"1";"1647";"Батареи салютов";"0";"0";"";"2";"0";
"771";"3";"Р7342";"872.000000";"1";"Русский Фейерверк";"ogonek";"1";"1656";"Батареи салютов";"0";"0";"";"4";"0";
"773";"14";"Р7350";"799.000000";"1";"Русский Фейерверк";"ogonek";"1";"1661";"Батареи салютов";"0";"0";"";"14";"0";
"776";"0";"Р7360";"1599.000000";"1";"Русский Фейерверк";"ogonek";"1";"1665";"Батареи салютов";"0";"0";"";"0";"1";
"782";"0";"Р7453";"464.000000";"1";"Русский Фейерверк";"ogonek";"1";"1670";"Батареи салютов";"0";"0";"";"0";"1";
"783";"54";"Р7456";"746.000000";"1";"Русский Фейерверк";"ogonek";"1";"1676";"Батареи салютов";"0";"0";"";"56";"0";
"784";"0";"Р7460";"660.000000";"1";"Русский Фейерверк";"ogonek";"1";"1682";"Батареи салютов";"0";"0";"";"0";"1";
"785";"4";"Р7462";"849.000000";"1";"Русский Фейерверк";"ogonek";"1";"1687";"Батареи салютов";"0";"0";"";"4";"0";
"786";"7";"Р7463";"956.000000";"1";"Русский Фейерверк";"ogonek";"1";"1688";"Батареи салютов";"0";"0";"";"18";"0";
"791";"7";"Р7468";"1080.000000";"1";"Русский Фейерверк";"ogonek";"1";"1692";"Батареи салютов";"0";"0";"";"7";"0";
"792";"0";"Р7471";"999.000000";"1";"Русский Фейерверк";"ogonek";"1";"1693";"Батареи салютов";"0";"0";"";"0";"1";
"794";"16";"Р7473";"920.000000";"1";"Русский Фейерверк";"ogonek";"1";"1699";"Батареи салютов";"0";"0";"";"18";"0";
"796";"36";"Р7482";"960.000000";"1";"Русский Фейерверк";"ogonek";"1";"1705";"Батареи салютов";"0";"0";"";"37";"0";
"798";"0";"Р7486";"1184.000000";"1";"Русский Фейерверк";"ogonek";"1";"1710";"Батареи салютов";"0";"0";"";"0";"1";
"800";"2";"Р7491";"1199.000000";"1";"Русский Фейерверк";"ogonek";"1";"1716";"Батареи салютов";"0";"0";"";"0";"1";
"803";"6";"Р7494";"1399.000000";"1";"Русский Фейерверк";"ogonek";"1";"1722";"Батареи салютов";"0";"0";"";"6";"0";
"806";"0";"Р7500";"1599.000000";"1";"Русский Фейерверк";"ogonek";"1";"1729";"Батареи салютов";"0";"0";"";"0";"1";
"807";"4";"Р7502";"2224.000000";"1";"Русский Фейерверк";"ogonek";"1";"1730";"Батареи салютов";"0";"0";"";"4";"0";
"808";"0";"Р7511";"1999.000000";"1";"Русский Фейерверк";"ogonek";"1";"1736";"Батареи салютов";"0";"0";"";"3";"0";
"810";"0";"Р7513";"2516.000000";"1";"Русский Фейерверк";"ogonek";"1";"1743";"Батареи салютов";"0";"0";"";"0";"1";
"818";"0";"Р7528";"1296.000000";"1";"Русский Фейерверк";"ogonek";"1";"561";"Батареи салютов";"0";"0";"";"0";"1";
"828";"0";"Р7545";"10260.000000";"1";"Русский Фейерверк";"ogonek";"1";"1751";"Батареи салютов";"0";"0";"";"0";"1";
"834";"1";"Р7556";"1030.000000";"1";"Русский Фейерверк";"ogonek";"1";"1760";"Батареи салютов";"0";"0";"";"3";"0";
"837";"4";"Р7563";"1499.000000";"1";"Русский Фейерверк";"ogonek";"1";"1765";"Батареи салютов";"0";"0";"";"4";"0";
"838";"1";"Р7564";"1599.000000";"1";"Русский Фейерверк";"ogonek";"1";"1771";"Батареи салютов";"0";"0";"";"2";"0";
"844";"16";"Р7591";"1216.000000";"1";"Русский Фейерверк";"ogonek";"1";"1777";"Батареи салютов";"0";"0";"";"14";"0";
"845";"0";"Р7592";"1216.000000";"1";"Русский Фейерверк";"ogonek";"1";"1782";"Батареи салютов";"0";"0";"";"1";"0";
"846";"0";"Р7593";"1216.000000";"1";"Русский Фейерверк";"ogonek";"1";"1788";"Батареи салютов";"0";"0";"";"0";"1";
"851";"3";"Р7612";"1855.000000";"1";"Русский Фейерверк";"ogonek";"1";"1794";"Батареи салютов";"0";"0";"";"3";"0";
"855";"0";"Р7690";"1488.000000";"1";"Русский Фейерверк";"ogonek";"1";"1801";"Батареи салютов";"0";"0";"";"0";"1";
"857";"0";"Р7700";"2380.000000";"1";"Русский Фейерверк";"ogonek";"1";"1809";"Батареи салютов";"0";"0";"";"0";"1";
"858";"2";"Р7750";"1735.000000";"1";"Русский Фейерверк";"ogonek";"1";"1818";"Батареи салютов";"0";"0";"";"2";"0";
"862";"0";"Р7808";"2862.000000";"1";"Русский Фейерверк";"ogonek";"1";"1819";"Батареи салютов";"0";"0";"";"0";"1";
"864";"0";"Р7812";"2434.000000";"1";"Русский Фейерверк";"ogonek";"1";"1825";"Батареи салютов";"0";"0";"";"1";"0";
"869";"0";"Р7822";"4496.000000";"1";"Русский Фейерверк";"ogonek";"1";"1840";"Батареи салютов";"0";"0";"";"9";"0";
"876";"0";"Р7832";"3056.000000";"1";"Русский Фейерверк";"ogonek";"1";"1849";"Батареи салютов";"0";"0";"";"0";"1";
"880";"0";"Р7844";"3620.000000";"1";"Русский Фейерверк";"ogonek";"1";"1857";"Батареи салютов";"0";"0";"";"0";"1";
"908";"0";"Р7926";"3950.000000";"1";"Русский Фейерверк";"ogonek";"1";"1868";"Батареи салютов";"0";"0";"";"0";"1";
"909";"0";"Р7951";"4760.000000";"1";"Русский Фейерверк";"ogonek";"1";"1876";"Батареи салютов";"0";"0";"";"12";"0";
"913";"0";"Р7956";"5248.000000";"1";"Русский Фейерверк";"ogonek";"1";"1884";"Батареи салютов";"0";"0";"";"10";"0";
"935";"6";"Р8272";"15550.000000";"1";"Русский Фейерверк";"ogonek";"1";"1892";"Батареи салютов";"0";"0";"";"6";"0";
"947";"1";"Р8315";"36100.000000";"1";"Русский Фейерверк";"ogonek";"1";"1899";"Батареи салютов";"0";"0";"";"1";"0";
"963";"1";"Р8452";"17370.000000";"1";"Русский Фейерверк";"ogonek";"1";"1921";"Батареи салютов";"0";"0";"";"1";"0";
"965";"0";"Р8463";"6800.000000";"1";"Русский Фейерверк";"ogonek";"1";"1944";"Батареи салютов";"0";"0";"";"0";"1";
"967";"0";"Р8470";"11880.000000";"1";"Русский Фейерверк";"ogonek";"1";"705";"Батареи салютов";"0";"0";"";"0";"1";
"986";"0";"Р8605";"48550.000000";"1";"Русский Фейерверк";"ogonek";"1";"1954";"Батареи салютов";"0";"0";"";"2";"0";
"1003";"0";"Р8700";"5490.000000";"1";"Русский Фейерверк";"ogonek";"1";"1996";"Батареи салютов";"0";"0";"";"1";"0";
"1018";"232";"Р9020";"50.000000";"1";"Русский Фейерверк";"ogonek";"1";"2002";"Пневмохлопушки";"0";"0";"";"232";"0";
"1022";"141";"Р9033";"126.000000";"1";"Русский Фейерверк";"ogonek";"1";"2003";"Пневмохлопушки";"0";"0";"";"137";"0";
"1025";"51";"Р9060";"127.000000";"1";"Русский Фейерверк";"ogonek";"1";"2004";"Пневмохлопушки";"0";"0";"";"61";"0";
"1027";"67";"Р9062";"148.000000";"1";"Русский Фейерверк";"ogonek";"1";"2005";"Пневмохлопушки";"0";"0";"";"66";"0";
"1028";"73";"Р9063";"213.000000";"1";"Русский Фейерверк";"ogonek";"1";"2006";"Пневмохлопушки";"0";"0";"";"75";"0";
"1029";"68";"Р9064";"186.000000";"1";"Русский Фейерверк";"ogonek";"1";"2007";"Пневмохлопушки";"0";"0";"";"68";"0";
"1030";"3";"Р9100";"410.000000";"1";"Русский Фейерверк";"ogonek";"1";"2008";"Пневмохлопушки";"0";"0";"";"3";"0";
"1083";"6";"РС018";"420.000000";"1";"Русская Пиротехника";"ogonek";"1";"2009";"Петарды";"0";"0";"";"46";"0";
"1084";"175";"РС020";"144.000000";"1";"Русская Пиротехника";"ogonek";"1";"2792";"Петарды";"0";"0";"";"165";"0";
"1085";"-5";"РС021";"432.000000";"1";"Русская Пиротехника";"ogonek";"1";"2793";"Петарды";"0";"0";"";"75";"0";
"1088";"-9";"РС024";"696.000000";"1";"Русская Пиротехника";"ogonek";"1";"2795";"Петарды";"0";"0";"";"94";"0";
"1089";"23";"РС025";"972.000000";"1";"Русская Пиротехника";"ogonek";"1";"2797";"Петарды";"0";"0";"";"81";"0";
"1090";"19";"РС026";"124.020000";"1";"Русская Пиротехника";"ogonek";"1";"2798";"Петарды";"0";"0";"";"218";"0";
"1091";"-43";"РС027";"163.020000";"1";"Русская Пиротехника";"ogonek";"1";"2796";"Петарды";"0";"0";"";"79";"0";
"1092";"278";"РС106";"205.000000";"1";"Русская Пиротехника";"ogonek";"1";"2016";"Петарды";"0";"0";"";"282";"0";
"1093";"61";"РС107";"1008.000000";"1";"Русская Пиротехника";"ogonek";"1";"2017";"Петарды";"0";"0";"";"61";"0";
"1094";"343";"РС108";"532.000000";"1";"Русская Пиротехника";"ogonek";"1";"2018";"Вертушки";"0";"0";"";"343";"0";
"1095";"41";"РС109";"672.000000";"1";"Русская Пиротехника";"ogonek";"1";"2019";"Вертушки";"0";"0";"";"62";"0";
"1096";"51";"РС110";"279.000000";"1";"Русская Пиротехника";"ogonek";"1";"2020";"Петарды";"0";"0";"";"52";"0";
"1097";"22";"РС111";"1449.000000";"1";"Русская Пиротехника";"ogonek";"1";"2021";"Петарды";"0";"0";"";"22";"0";
"1098";"-41";"РС121";"432.000000";"1";"Русская Пиротехника";"ogonek";"1";"2022";"Петарды";"0";"0";"";"39";"0";
"1099";"55";"РС122";"302.400000";"1";"Русская Пиротехника";"ogonek";"1";"2023";"Петарды";"0";"0";"";"101";"0";
"1100";"82";"РС123";"319.000000";"1";"Русская Пиротехника";"ogonek";"1";"2024";"Петарды";"0";"0";"";"92";"0";
"1102";"45";"РС126";"163.000000";"1";"Русская Пиротехника";"ogonek";"1";"2794";"Петарды";"0";"0";"";"32";"0";
"1103";"251";"РС128";"112.830000";"1";"Русская Пиротехника";"ogonek";"1";"2911";"Петарды";"0";"0";"";"249";"0";
"1104";"53";"РС130";"1612.000000";"1";"Русская Пиротехника";"ogonek";"1";"2027";"Петарды";"0";"0";"";"53";"0";
"1105";"29";"РС131";"760.000000";"1";"Русская Пиротехника";"ogonek";"1";"2028";"Петарды";"0";"0";"";"33";"0";
"1106";"91";"РС132";"337.000000";"1";"Русская Пиротехника";"ogonek";"1";"2029";"Петарды";"0";"0";"";"91";"0";
"1107";"183";"РС133";"200.000000";"1";"Русская Пиротехника";"ogonek";"1";"2030";"Петарды";"0";"0";"";"193";"0";
"1109";"57";"РС137";"460.000000";"1";"Русская Пиротехника";"ogonek";"1";"2031";"Петарды";"0";"0";"";"70";"0";
"1110";"156";"РС138";"413.000000";"1";"Русская Пиротехника";"ogonek";"1";"2032";"Петарды";"0";"0";"";"129";"0";
"1111";"120";"РС140";"720.000000";"1";"Русская Пиротехника";"ogonek";"1";"2033";"Вертушки";"0";"0";"";"147";"0";
"1114";"297";"РС142";"228.000000";"1";"Русская Пиротехника";"ogonek";"1";"2034";"Вертушки";"0";"0";"";"283";"0";
"1115";"62";"РС144";"291.000000";"1";"Русская Пиротехника";"ogonek";"1";"2035";"Вертушки";"0";"0";"";"61";"0";
"1117";"118";"РС148";"228.000000";"1";"Русская Пиротехника";"ogonek";"1";"2036";"Вертушки";"0";"0";"";"120";"0";
"1118";"124";"РС149";"412.000000";"1";"Русская Пиротехника";"ogonek";"1";"2037";"Вертушки";"0";"0";"";"124";"0";
"1124";"15";"РС170";"856.000000";"1";"Русская Пиротехника";"ogonek";"1";"2038";"Фонтаны";"0";"0";"";"20";"0";
"1125";"12";"РС171";"1102.000000";"1";"Русская Пиротехника";"ogonek";"1";"2039";"Фонтаны";"0";"0";"";"12";"0";
"1126";"23";"РС172";"996.000000";"1";"Русская Пиротехника";"ogonek";"1";"2799";"Фонтаны";"0";"0";"";"23";"0";
"1127";"7";"РС174";"2700.000000";"1";"Русская Пиротехника";"ogonek";"1";"2053";"Фонтаны";"0";"0";"";"7";"0";
"1132";"188";"РС220";"150.000000";"1";"Русская Пиротехника";"ogonek";"1";"2061";"Ракеты";"0";"0";"";"199";"0";
"1133";"0";"РС230";"690.000000";"1";"Русская Пиротехника";"ogonek";"1";"2062";"Ракеты";"0";"0";"";"0";"1";
"1134";"13";"РС231";"715.000000";"1";"Русская Пиротехника";"ogonek";"1";"2065";"Ракеты";"0";"0";"";"16";"0";
"1135";"28";"РС240";"880.000000";"1";"Русская Пиротехника";"ogonek";"1";"2066";"Ракеты";"0";"0";"";"28";"0";
"1137";"21";"РС245";"2748.000000";"1";"Русская Пиротехника";"ogonek";"1";"2067";"Ракеты";"0";"0";"";"21";"0";
"1138";"0";"РС250";"2496.000000";"1";"Русская Пиротехника";"ogonek";"1";"2068";"Ракеты";"0";"0";"";"0";"1";
"1139";"64";"РС251";"1474.000000";"1";"Русская Пиротехника";"ogonek";"1";"2069";"Ракеты";"0";"0";"";"64";"0";
"1144";"57";"РС345";"271.000000";"1";"Русская Пиротехника";"ogonek";"1";"2070";"Фонтаны";"0";"0";"";"56";"0";
"1146";"45";"РС347";"860.000000";"1";"Русская Пиротехника";"ogonek";"1";"2071";"Факелы";"0";"0";"";"47";"0";
"1179";"15";"РС455";"1300.000000";"1";"Русская Пиротехника";"ogonek";"1";"2072";"Фонтаны";"0";"0";"";"15";"0";
"1180";"21";"РС456";"695.000000";"1";"Русская Пиротехника";"ogonek";"1";"2800";"Фонтаны";"0";"0";"";"21";"0";
"1183";"33";"РС459";"590.000000";"1";"Русская Пиротехника";"ogonek";"1";"2074";"Фонтаны";"0";"0";"";"25";"0";
"1185";"0";"РС461";"1795.000000";"1";"Русская Пиротехника";"ogonek";"1";"2080";"Фонтаны";"0";"0";"";"0";"1";
"1186";"14";"РС462";"783.000000";"1";"Русская Пиротехника";"ogonek";"1";"2085";"Фонтаны";"0";"0";"";"12";"0";
"1187";"3";"РС463";"1379.000000";"1";"Русская Пиротехника";"ogonek";"1";"2090";"Фонтаны";"0";"0";"";"7";"0";
"1188";"48";"РС470";"544.000000";"1";"Русская Пиротехника";"ogonek";"1";"2095";"Фонтаны";"0";"0";"";"53";"0";
"1189";"17";"РС471";"1120.000000";"1";"Русская Пиротехника";"ogonek";"1";"2801";"Фонтаны";"0";"0";"";"19";"0";
"1191";"0";"РС473";"475.000000";"1";"Русская Пиротехника";"ogonek";"1";"2097";"Фонтаны";"0";"0";"";"0";"1";
"1192";"49";"РС474";"264.000000";"1";"Русская Пиротехника";"ogonek";"1";"2098";"Фонтаны";"0";"0";"";"4";"0";
"1193";"6";"РС475";"2382.000000";"1";"Русская Пиротехника";"ogonek";"1";"2099";"Фонтаны";"0";"0";"";"6";"0";
"1194";"9";"РС476";"3160.000000";"1";"Русская Пиротехника";"ogonek";"1";"2100";"Фонтаны";"0";"0";"";"9";"0";
"1196";"56";"РС478";"631.000000";"1";"Русская Пиротехника";"ogonek";"1";"2101";"Фонтаны";"0";"0";"";"52";"0";
"1197";"0";"РС479";"1583.000000";"1";"Русская Пиротехника";"ogonek";"1";"2102";"Фонтаны";"0";"0";"";"0";"1";
"1198";"0";"РС480";"144.000000";"1";"Русская Пиротехника";"ogonek";"1";"2103";"Фонтаны";"0";"0";"";"4";"0";
"1199";"3";"РС481";"144.000000";"1";"Русская Пиротехника";"ogonek";"1";"2104";"Фонтаны";"0";"0";"";"6";"0";
"1202";"6";"РС484";"999.000000";"1";"Русская Пиротехника";"ogonek";"1";"2105";"Фонтаны";"0";"0";"";"8";"0";
"1207";"0";"РС492";"1366.000000";"1";"Русская Пиротехника";"ogonek";"1";"2117";"Фонтаны";"0";"0";"";"0";"1";
"1208";"4";"РС494";"2702.000000";"1";"Русская Пиротехника";"ogonek";"1";"2118";"Фонтаны";"0";"0";"";"4";"0";
"1209";"18";"РС500";"616.000000";"1";"Русская Пиротехника";"ogonek";"1";"2119";"Римские свечи";"0";"0";"";"17";"0";
"1210";"22";"РС501";"616.000000";"1";"Русская Пиротехника";"ogonek";"1";"2120";"Римские свечи";"0";"0";"";"21";"0";
"1211";"15";"РС502";"616.000000";"1";"Русская Пиротехника";"ogonek";"1";"2121";"Римские свечи";"0";"0";"";"17";"0";
"1212";"34";"РС503";"328.000000";"1";"Русская Пиротехника";"ogonek";"1";"2126";"Римские свечи";"0";"0";"";"29";"0";
"1216";"24";"РС507";"370.000000";"1";"Русская Пиротехника";"ogonek";"1";"2127";"Римские свечи";"0";"0";"";"15";"0";
"1217";"29";"РС508";"370.000000";"1";"Русская Пиротехника";"ogonek";"1";"2128";"Римские свечи";"0";"0";"";"25";"0";
"1220";"19";"РС511";"528.000000";"1";"Русская Пиротехника";"ogonek";"1";"2131";"Римские свечи";"0";"0";"";"17";"0";
"1222";"21";"РС513";"249.000000";"1";"Русская Пиротехника";"ogonek";"1";"2132";"Римские свечи";"0";"0";"";"18";"0";
"1223";"9";"РС514";"600.000000";"1";"Русская Пиротехника";"ogonek";"1";"2133";"Римские свечи";"0";"0";"";"13";"0";
"1224";"19";"РС515";"370.000000";"1";"Русская Пиротехника";"ogonek";"1";"2134";"Римские свечи";"0";"0";"";"20";"0";
"1225";"52";"РС516";"484.000000";"1";"Русская Пиротехника";"ogonek";"1";"2135";"Римские свечи";"0";"0";"";"53";"0";
"1226";"2";"РС517";"598.000000";"1";"Русская Пиротехника";"ogonek";"1";"2136";"Римские свечи";"0";"0";"";"1";"0";
"1227";"3";"РС518";"656.000000";"1";"Русская Пиротехника";"ogonek";"1";"2137";"Римские свечи";"0";"0";"";"3";"0";
"1228";"26";"РС519";"670.000000";"1";"Русская Пиротехника";"ogonek";"1";"2138";"Римские свечи";"0";"0";"";"3";"0";
"1229";"119";"РС520";"828.000000";"1";"Русская Пиротехника";"ogonek";"1";"2139";"Римские свечи";"0";"0";"";"119";"0";
"1230";"59";"РС521";"828.000000";"1";"Русская Пиротехника";"ogonek";"1";"2140";"Римские свечи";"0";"0";"";"56";"0";
"1231";"34";"РС522";"828.000000";"1";"Русская Пиротехника";"ogonek";"1";"2803";"Римские свечи";"0";"0";"";"31";"0";
"1234";"100";"РС530";"639.000000";"1";"Русская Пиротехника";"ogonek";"1";"2142";"Римские свечи";"0";"0";"";"94";"0";
"1235";"44";"РС531";"639.000000";"1";"Русская Пиротехника";"ogonek";"1";"2143";"Римские свечи";"0";"0";"";"40";"0";
"1236";"50";"РС532";"408.000000";"1";"Русская Пиротехника";"ogonek";"1";"2144";"Римские свечи";"0";"0";"";"46";"0";
"1237";"133";"РС533";"397.000000";"1";"Русская Пиротехника";"ogonek";"1";"2145";"Римские свечи";"0";"0";"";"137";"0";
"1238";"101";"РС534";"370.000000";"1";"Русская Пиротехника";"ogonek";"1";"2804";"Римские свечи";"0";"0";"";"81";"0";
"1239";"104";"РС535";"570.000000";"1";"Русская Пиротехника";"ogonek";"1";"2805";"Римские свечи";"0";"0";"";"104";"0";
"1240";"83";"РС540";"970.000000";"1";"Русская Пиротехника";"ogonek";"1";"2148";"Римские свечи";"0";"0";"";"81";"0";
"1241";"77";"РС541";"654.000000";"1";"Русская Пиротехника";"ogonek";"1";"2149";"Римские свечи";"0";"0";"";"102";"0";
"1242";"84";"РС542";"750.000000";"1";"Русская Пиротехника";"ogonek";"1";"2150";"Римские свечи";"0";"0";"";"83";"0";
"1243";"63";"РС550";"236.000000";"1";"Русская Пиротехника";"ogonek";"1";"2151";"Римские свечи";"0";"0";"";"57";"0";
"1244";"123";"РС551";"288.000000";"1";"Русская Пиротехника";"ogonek";"1";"2152";"Римские свечи";"0";"0";"";"120";"0";
"1245";"78";"РС552";"275.000000";"1";"Русская Пиротехника";"ogonek";"1";"2153";"Римские свечи";"0";"0";"";"24";"0";
"1246";"4";"РС553";"676.000000";"1";"Русская Пиротехника";"ogonek";"1";"2154";"Римские свечи";"0";"0";"";"5";"0";
"1247";"0";"РС554";"678.000000";"1";"Русская Пиротехника";"ogonek";"1";"2155";"Римские свечи";"0";"0";"";"0";"1";
"1248";"9";"РС565";"620.000000";"1";"Русская Пиротехника";"ogonek";"1";"2806";"Римские свечи";"0";"0";"";"9";"0";
"1249";"7";"РС566";"828.000000";"1";"Русская Пиротехника";"ogonek";"1";"2807";"Римские свечи";"0";"0";"";"2";"0";
"1262";"12";"РС604";"648.000000";"1";"Русская Пиротехника";"ogonek";"1";"2158";"Батареи салютов";"0";"0";"";"12";"0";
"1263";"47";"РС605";"648.000000";"1";"Русская Пиротехника";"ogonek";"1";"2162";"Батареи салютов";"0";"0";"";"48";"0";
"1264";"26";"РС606";"648.000000";"1";"Русская Пиротехника";"ogonek";"1";"2166";"Батареи салютов";"0";"0";"";"28";"0";
"1266";"5";"РС608";"744.000000";"1";"Русская Пиротехника";"ogonek";"1";"2169";"Батареи салютов";"0";"0";"";"6";"0";
"1268";"4";"РС610";"999.000000";"1";"Русская Пиротехника";"ogonek";"1";"2174";"Батареи салютов";"0";"0";"";"6";"0";
"1269";"0";"РС611";"1112.000000";"1";"Русская Пиротехника";"ogonek";"1";"2179";"Батареи салютов";"0";"0";"";"0";"1";
"1271";"35";"РС613";"999.000000";"1";"Русская Пиротехника";"ogonek";"1";"2184";"Батареи салютов";"0";"0";"";"35";"0";
"1272";"39";"РС614";"999.000000";"1";"Русская Пиротехника";"ogonek";"1";"2189";"Батареи салютов";"0";"0";"";"38";"0";
"1273";"7";"РС615";"999.000000";"1";"Русская Пиротехника";"ogonek";"1";"2194";"Батареи салютов";"0";"0";"";"17";"0";
"1275";"0";"РС616";"459.000000";"1";"Русская Пиротехника";"ogonek";"1";"931";"Батареи салютов";"0";"0";"";"0";"1";
"1278";"14";"РС620";"1898.000000";"1";"Русская Пиротехника";"ogonek";"1";"2198";"Батареи салютов";"0";"0";"";"14";"0";
"1279";"5";"РС621";"1900.000000";"1";"Русская Пиротехника";"ogonek";"1";"2203";"Батареи салютов";"0";"0";"";"5";"0";
"1280";"3";"РС622";"1180.000000";"1";"Русская Пиротехника";"ogonek";"1";"2217";"Батареи салютов";"0";"0";"";"2";"0";
"1281";"9";"РС623";"2800.000000";"1";"Русская Пиротехника";"ogonek";"1";"2224";"Батареи салютов";"0";"0";"";"9";"0";
"1283";"9";"РС625";"1240.000000";"1";"Русская Пиротехника";"ogonek";"1";"2232";"Батареи салютов";"0";"0";"";"7";"0";
"1285";"4";"РС627";"1650.000000";"1";"Русская Пиротехника";"ogonek";"1";"2233";"Батареи салютов";"0";"0";"";"4";"0";
"1287";"19";"РС629";"1700.000000";"1";"Русская Пиротехника";"ogonek";"1";"2234";"Батареи салютов";"0";"0";"";"18";"0";
"1288";"2";"РС640";"2600.000000";"1";"Русская Пиротехника";"ogonek";"1";"2235";"Батареи салютов";"0";"0";"";"2";"0";
"1295";"7";"РС657";"4616.000000";"1";"Русская Пиротехника";"ogonek";"1";"2236";"Батареи салютов";"0";"0";"";"7";"0";
"1297";"9";"РС659";"3900.000000";"1";"Русская Пиротехника";"ogonek";"1";"2242";"Батареи салютов";"0";"0";"";"24";"0";
"1307";"21";"РС680";"557.000000";"1";"Русская Пиротехника";"ogonek";"1";"2252";"Фестивальные шары";"0";"0";"";"18";"0";
"1309";"0";"РС682";"903.000000";"1";"Русская Пиротехника";"ogonek";"1";"2253";"Фестивальные шары";"0";"0";"";"0";"1";
"1311";"22";"РС684";"2034.000000";"1";"Русская Пиротехника";"ogonek";"1";"2254";"Фестивальные шары";"0";"0";"";"22";"0";
"1313";"52";"РС686";"769.000000";"1";"Русская Пиротехника";"ogonek";"1";"2819";"Батареи салютов";"0";"0";"";"52";"0";
"1318";"25";"РС692";"399.000000";"1";"Русская Пиротехника";"ogonek";"1";"2820";"Батареи салютов";"0";"0";"";"25";"0";
"1324";"93";"РС702";"730.000000";"1";"Русская Пиротехника";"ogonek";"1";"2257";"Батареи салютов";"0";"0";"";"93";"0";
"1325";"0";"РС703";"850.000000";"1";"Русская Пиротехника";"ogonek";"1";"2261";"Батареи салютов";"0";"0";"";"0";"1";
"1326";"12";"РС704";"711.000000";"1";"Русская Пиротехника";"ogonek";"1";"2265";"Батареи салютов";"0";"0";"";"14";"0";
"1327";"16";"РС705";"975.000000";"1";"Русская Пиротехника";"ogonek";"1";"2268";"Батареи салютов";"0";"0";"";"17";"0";
"1328";"72";"РС706";"975.000000";"1";"Русская Пиротехника";"ogonek";"1";"2269";"Батареи салютов";"0";"0";"";"73";"0";
"1329";"32";"РС707";"1150.000000";"1";"Русская Пиротехника";"ogonek";"1";"2270";"Батареи салютов";"0";"0";"";"34";"0";
"1337";"6";"РС715";"2500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2841";"Батареи салютов";"0";"0";"";"6";"0";
"1338";"2";"РС716";"1000.000000";"1";"Русская Пиротехника";"ogonek";"1";"2279";"Батареи салютов";"0";"0";"";"1";"0";
"1339";"17";"РС717";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2821";"Батареи салютов";"0";"0";"";"17";"0";
"1341";"15";"РС719";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2281";"Батареи салютов";"0";"0";"";"15";"0";
"1342";"31";"РС720";"1500.000000";"1";"Русская Пиротехника";"ogonek";"1";"2282";"Батареи салютов";"0";"0";"";"31";"0";
"1344";"8";"РС722";"1600.000000";"1";"Русская Пиротехника";"ogonek";"1";"2283";"Батареи салютов";"0";"0";"";"8";"0";
