номерПоставщика;Производитель;шт;уп;бл;артикул;розничнаяЦена;закупочнаяЦена;Наименование;описание;краткоеОписание;номерКартинки;
";"Компактная батарея салютов Word GP493  на 19 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 26 секунды. Батарея салютов Word GP493 - это оригинальный подарок к вашему празднику.";"2490";
"7";"Maxsem";"1";"1";"18";"GP493";"553.000000";"304.150000";"Word                                                                                                                            ";"Компактная батарея салютов Word GP493  на 19 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 26 секунды. Батарея салютов Word GP493 - это оригинальный подарок к вашему празднику.
";"Компактная батарея салютов Word GP493  на 19 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 26 секунды. Батарея салютов Word GP493 - это оригинальный подарок к вашему празднику.";"2487";
"7";"Maxsem";"1";"1";"12";"GP498";"666.000000";"366.300000";"Dream                                                                                                                           ";"";"Компактная батарея салютов Dream GP498  на 25 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Dream GP498 - это оригинальный подарок к вашему празднику.";"2492";
"7";"Maxsem";"1";"1";"12";"GP498";"666.000000";"366.300000";"Dream                                                                                                                           ";"";"Компактная батарея салютов Dream GP498  на 25 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Dream GP498 - это оригинальный подарок к вашему празднику.";"2493";
"7";"Maxsem";"1";"1";"12";"GP498";"666.000000";"366.300000";"Dream                                                                                                                           ";"";"Компактная батарея салютов Dream GP498  на 25 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Dream GP498 - это оригинальный подарок к вашему празднику.";"2494";
"7";"Maxsem";"1";"1";"12";"GP498";"666.000000";"366.300000";"Dream                                                                                                                           ";"";"Компактная батарея салютов Dream GP498  на 25 выстрелов с 3 эффектами: Красно-зеленая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Dream GP498 - это оригинальный подарок к вашему празднику.";"2491";
"7";"Maxsem";"1";"1";"12";"GP498/2";"675.000000";"371.250000";"Sofia                                                                                                                           ";"";"Компактная батарея салютов Sofia GP498/2  на 25 выстрелов с 3 эффектами: Красно-,белая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Sofia GP498/2- это оригинальный подарок к вашему празднику";"2496";
"7";"Maxsem";"1";"1";"12";"GP498/2";"675.000000";"371.250000";"Sofia                                                                                                                           ";"";"Компактная батарея салютов Sofia GP498/2  на 25 выстрелов с 3 эффектами: Красно-,белая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Sofia GP498/2- это оригинальный подарок к вашему празднику";"2497";
"7";"Maxsem";"1";"1";"12";"GP498/2";"675.000000";"371.250000";"Sofia                                                                                                                           ";"";"Компактная батарея салютов Sofia GP498/2  на 25 выстрелов с 3 эффектами: Красно-,белая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Sofia GP498/2- это оригинальный подарок к вашему празднику";"2498";
"7";"Maxsem";"1";"1";"12";"GP498/2";"675.000000";"371.250000";"Sofia                                                                                                                           ";"";"Компактная батарея салютов Sofia GP498/2  на 25 выстрелов с 3 эффектами: Красно-,белая волна, переходящая в белые трещащие хризантемы. Калибр ствола 0,8", позволяет вылететь заряду на высоту до 30 метров. Время работы изделия 29 секунды. Батарея салютов Sofia GP498/2- это оригинальный подарок к вашему празднику";"2495";
"7";"Maxsem";"1";"1";"12";"MC107";"1137.000000";"625.350000";"Show                                                                                                                            ";"";"Компактная батарея салютов Show MC107 на 36 выстрелов c 4мя пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 42 сек.";"2499";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2501";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2502";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2503";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2504";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2505";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2506";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2507";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2508";
"7";"Maxsem";"1";"1";"4";"МС134";"3529.000000";"1940.950000";"Wind                                                                                                                            ";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"Компактная батарея салютов Wind МС 134 на 100 выстрелов c 9-ю пиротехническими эффектами. Калибр 0,8''. Высота вылета до 30 метров.Время работы изделия 57 сек.";"2500";
"7";"Maxsem";"1";"1";"1";"GW218-74";"540.000000";"297.000000";"Red pion                                                                                                                        ";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.
";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"2510";
"7";"Maxsem";"1";"1";"1";"GW218-74";"540.000000";"297.000000";"Red pion                                                                                                                        ";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.
";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"2511";
"7";"Maxsem";"1";"1";"1";"GW218-74";"540.000000";"297.000000";"Red pion                                                                                                                        ";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.
";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"2512";
"7";"Maxsem";"1";"1";"1";"GW218-74";"540.000000";"297.000000";"Red pion                                                                                                                        ";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.
";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"2513";
"7";"Maxsem";"1";"1";"1";"GW218-74";"540.000000";"297.000000";"Red pion                                                                                                                        ";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.
";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"2514";
"7";"Maxsem";"1";"1";"1";"GW218-74";"540.000000";"297.000000";"Red pion                                                                                                                        ";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.
";"Компактная батарея салютов Red pion  GW218-74 на 12 выстрелов с 5-ю эффектами: Красная,серебряная, розовая волна переходящая в белые трещащие хризантемы. Калибр ствола 25мм , позволяет вылететь заряду на высоту до 35 метров. Время работы изделия 22 секунды. Батарея салютов Red pion  GW218-74 - это оригинальный подарок к вашему празднику.";"2509";
"7";"Maxsem";"1";"1";"12";"GP475";"794.000000";"397.000000";"ANGRY TIGER                                                                                                                     ";"";"";"2516";
"7";"Maxsem";"1";"1";"12";"GP475";"794.000000";"397.000000";"ANGRY TIGER                                                                                                                     ";"";"";"2517";
"7";"Maxsem";"1";"1";"12";"GP475";"794.000000";"397.000000";"ANGRY TIGER                                                                                                                     ";"";"";"2518";
"7";"Maxsem";"1";"1";"12";"GP475";"794.000000";"397.000000";"ANGRY TIGER                                                                                                                     ";"";"";"2515";
"7";"Maxsem";"1";"1";"12";"GP510";"919.000000";"505.450000";"Wonderful performance                                                                                                           ";"";"Компактная батарея салютов Wonderful perfomanse  GP510  на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.0''. Высота вылета до 30 метров.Время работы изделия 37 сек.";"2525";
"7";"Maxsem";"1";"1";"12";"GP510";"919.000000";"505.450000";"Wonderful performance                                                                                                           ";"";"Компактная батарея салютов Wonderful perfomanse  GP510  на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.0''. Высота вылета до 30 метров.Время работы изделия 37 сек.";"2526";
"7";"Maxsem";"1";"1";"12";"GP510";"919.000000";"505.450000";"Wonderful performance                                                                                                           ";"";"Компактная батарея салютов Wonderful perfomanse  GP510  на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.0''. Высота вылета до 30 метров.Время работы изделия 37 сек.";"2527";
"7";"Maxsem";"1";"1";"12";"GP510";"919.000000";"505.450000";"Wonderful performance                                                                                                           ";"";"Компактная батарея салютов Wonderful perfomanse  GP510  на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.0''. Высота вылета до 30 метров.Время работы изделия 37 сек.";"2528";
"7";"Maxsem";"1";"1";"12";"GP510";"919.000000";"505.450000";"Wonderful performance                                                                                                           ";"";"Компактная батарея салютов Wonderful perfomanse  GP510  на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.0''. Высота вылета до 30 метров.Время работы изделия 37 сек.";"2524";
"7";"Maxsem";"1";"1";"8";"GWM5033";"1241.000000";"682.550000";"Deep yellow                                                                                                                     ";"";"Компактная батарея салютов Deep yellow  GWM5033 на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 40 сек.";"2530";
"7";"Maxsem";"1";"1";"8";"GWM5033";"1241.000000";"682.550000";"Deep yellow                                                                                                                     ";"";"Компактная батарея салютов Deep yellow  GWM5033 на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 40 сек.";"2531";
"7";"Maxsem";"1";"1";"8";"GWM5033";"1241.000000";"682.550000";"Deep yellow                                                                                                                     ";"";"Компактная батарея салютов Deep yellow  GWM5033 на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 40 сек.";"2532";
"7";"Maxsem";"1";"1";"8";"GWM5033";"1241.000000";"682.550000";"Deep yellow                                                                                                                     ";"";"Компактная батарея салютов Deep yellow  GWM5033 на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 40 сек.";"2533";
"7";"Maxsem";"1";"1";"8";"GWM5033";"1241.000000";"682.550000";"Deep yellow                                                                                                                     ";"";"Компактная батарея салютов Deep yellow  GWM5033 на 19 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 40 сек.";"2529";
"7";"Maxsem";"1";"1";"4";"MC098";"1786.000000";"982.300000";"Speed                                                                                                                           ";"";"Компактная батарея салютов Speed MC098  на 25 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 44 сек.";"2535";
"7";"Maxsem";"1";"1";"4";"MC098";"1786.000000";"982.300000";"Speed                                                                                                                           ";"";"Компактная батарея салютов Speed MC098  на 25 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 44 сек.";"2536";
"7";"Maxsem";"1";"1";"4";"MC098";"1786.000000";"982.300000";"Speed                                                                                                                           ";"";"Компактная батарея салютов Speed MC098  на 25 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 44 сек.";"2537";
"7";"Maxsem";"1";"1";"4";"MC098";"1786.000000";"982.300000";"Speed                                                                                                                           ";"";"Компактная батарея салютов Speed MC098  на 25 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 44 сек.";"2538";
"7";"Maxsem";"1";"1";"4";"MC098";"1786.000000";"982.300000";"Speed                                                                                                                           ";"";"Компактная батарея салютов Speed MC098  на 25 выстрелов c 4мя пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 44 сек.";"2534";
"7";"Maxsem";"1";"1";"10";"SB-13-02";"744.000000";"409.200000";"Splendid                                                                                                                        ";"";"Компактная батарея салютов Splendid SB-13-02  на 13 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 21 сек.";"2540";
"7";"Maxsem";"1";"1";"10";"SB-13-02";"744.000000";"409.200000";"Splendid                                                                                                                        ";"";"Компактная батарея салютов Splendid SB-13-02  на 13 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 21 сек.";"2541";
"7";"Maxsem";"1";"1";"10";"SB-13-02";"744.000000";"409.200000";"Splendid                                                                                                                        ";"";"Компактная батарея салютов Splendid SB-13-02  на 13 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 21 сек.";"2542";
"7";"Maxsem";"1";"1";"10";"SB-13-02";"744.000000";"409.200000";"Splendid                                                                                                                        ";"";"Компактная батарея салютов Splendid SB-13-02  на 13 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 21 сек.";"2539";
"7";"Maxsem";"1";"1";"8";"SB-19-03";"1179.000000";"648.450000";"Love of green                                                                                                                   ";"";"Компактная батарея салютов Love of green SB-19-03  на 19 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 32 сек.";"2544";
"7";"Maxsem";"1";"1";"8";"SB-19-03";"1179.000000";"648.450000";"Love of green                                                                                                                   ";"";"Компактная батарея салютов Love of green SB-19-03  на 19 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 32 сек.";"2545";
"7";"Maxsem";"1";"1";"8";"SB-19-03";"1179.000000";"648.450000";"Love of green                                                                                                                   ";"";"Компактная батарея салютов Love of green SB-19-03  на 19 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 32 сек.";"2546";
"7";"Maxsem";"1";"1";"8";"SB-19-03";"1179.000000";"648.450000";"Love of green                                                                                                                   ";"";"Компактная батарея салютов Love of green SB-19-03  на 19 выстрелов 3 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 32 сек.";"2543";
"7";"Maxsem";"1";"1";"4";"SB-25-03";"1405.000000";"772.750000";"Big sure                                                                                                                        ";"";"Компактная батарея салютов Big sure  SB-25-03 на 25 выстрелов c 5 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 39 сек.";"2548";
"7";"Maxsem";"1";"1";"4";"SB-25-03";"1405.000000";"772.750000";"Big sure                                                                                                                        ";"";"Компактная батарея салютов Big sure  SB-25-03 на 25 выстрелов c 5 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 39 сек.";"2549";
"7";"Maxsem";"1";"1";"4";"SB-25-03";"1405.000000";"772.750000";"Big sure                                                                                                                        ";"";"Компактная батарея салютов Big sure  SB-25-03 на 25 выстрелов c 5 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 39 сек.";"2550";
"7";"Maxsem";"1";"1";"4";"SB-25-03";"1405.000000";"772.750000";"Big sure                                                                                                                        ";"";"Компактная батарея салютов Big sure  SB-25-03 на 25 выстрелов c 5 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 39 сек.";"2551";
"7";"Maxsem";"1";"1";"4";"SB-25-03";"1405.000000";"772.750000";"Big sure                                                                                                                        ";"";"Компактная батарея салютов Big sure  SB-25-03 на 25 выстрелов c 5 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 39 сек.";"2552";
"7";"Maxsem";"1";"1";"4";"SB-25-03";"1405.000000";"772.750000";"Big sure                                                                                                                        ";"";"Компактная батарея салютов Big sure  SB-25-03 на 25 выстрелов c 5 пиротехническими эффектами. Калибр 1.2''. Высота вылета до 40 метров.Время работы изделия 39 сек.";"2547";
"7";"Maxsem";"1";"1";"12";"SF-399";"1206.000000";"663.300000";"ROMAN CANDLE                                                                                                                    ";"";"Набор римских свечей ROMAN CANDLE SF-399 в наборе 3 свечи, которые производят 8 выстрелов разнообразными пиротехническими эффектами. Калибр 50 мм. Высота вылета до 55 метров.";"2964";
"7";"Maxsem";"10";"1";"500";"0977";"14.000000";"7.700000";"Zimne ognie";"Бенгальские огни ZIMNE OGNIE 0977 - это самый простой вид пиротехнических изделий размером 16 см. Время горения 30 секунд, в упаковке 10 шт. Бенгальские огни можно использовать как в помещениех так и на улице.";"Бенгальские огни ZIMNE OGNIE 0977 - это самый простой вид пиротехнических изделий размером 16 см. Время горения 30 секунд, в упаковке 10 шт. Бенгальские огни можно использовать как в помещениех так и на улице.";"2965";
"7";"Maxsem";"1";"1";"36";"GW218-90";"284.000000";"156.200000";"Dark worlock                                                                                                                    ";" 2 эффекта Красная волна с белыми стробами
";" 2 эффекта Красная волна с белыми стробами";"2967";
"7";"Maxsem";"1";"1";"36";"GW218-90";"284.000000";"156.200000";"Dark worlock                                                                                                                    ";" 2 эффекта Красная волна с белыми стробами
";" 2 эффекта Красная волна с белыми стробами";"2968";
"7";"Maxsem";"1";"1";"36";"GW218-90";"284.000000";"156.200000";"Dark worlock                                                                                                                    ";" 2 эффекта Красная волна с белыми стробами
";" 2 эффекта Красная волна с белыми стробами";"2966";
"7";"Maxsem";"1";"1";"4";"MC122";"2588.000000";"1423.400000";"MAKIN MAGIC                                                                                                                     ";"";"красно-серебряный жемчужный пион с мерцанием, свистящие кометы, веерный залп из пушистых белых хризантем, золотая парчовая корона с трещащими хризантемами, зеленый пион с мерцанием";"2969";
"7";"Maxsem";"1";"1";"4";"MC122";"2588.000000";"1423.400000";"MAKIN MAGIC                                                                                                                     ";"";"красно-серебряный жемчужный пион с мерцанием, свистящие кометы, веерный залп из пушистых белых хризантем, золотая парчовая корона с трещащими хризантемами, зеленый пион с мерцанием";"2970";
"7";"Maxsem";"1";"1";"4";"MC122";"2588.000000";"1423.400000";"MAKIN MAGIC                                                                                                                     ";"";"красно-серебряный жемчужный пион с мерцанием, свистящие кометы, веерный залп из пушистых белых хризантем, золотая парчовая корона с трещащими хризантемами, зеленый пион с мерцанием";"2971";
"7";"Maxsem";"1";"1";"4";"MC122";"2588.000000";"1423.400000";"MAKIN MAGIC                                                                                                                     ";"";"красно-серебряный жемчужный пион с мерцанием, свистящие кометы, веерный залп из пушистых белых хризантем, золотая парчовая корона с трещащими хризантемами, зеленый пион с мерцанием";"2972";
"7";"Maxsem";"1";"1";"4";"MC122";"2588.000000";"1423.400000";"MAKIN MAGIC                                                                                                                     ";"";"красно-серебряный жемчужный пион с мерцанием, свистящие кометы, веерный залп из пушистых белых хризантем, золотая парчовая корона с трещащими хризантемами, зеленый пион с мерцанием";"2973";
"7";"Maxsem";"1";"1";"4";"МС135";"2972.000000";"1634.600000";"FURIOUS                                                                                                                         ";"Эффекты: 1. Красная волна 2. Зелено-красный пион с мерцанием 3. Финал парочая корона переходящая в трещащие хризантемы ";"красная волна, зелено-красный пион с мерцанием, финал парочая корона переходящая в трещащие хризантемы";"2974";
"7";"Maxsem";"1";"1";"4";"МС135";"2972.000000";"1634.600000";"FURIOUS                                                                                                                         ";"Эффекты: 1. Красная волна 2. Зелено-красный пион с мерцанием 3. Финал парочая корона переходящая в трещащие хризантемы ";"красная волна, зелено-красный пион с мерцанием, финал парочая корона переходящая в трещащие хризантемы";"2975";
"7";"Maxsem";"1";"1";"4";"МС135";"2972.000000";"1634.600000";"FURIOUS                                                                                                                         ";"Эффекты: 1. Красная волна 2. Зелено-красный пион с мерцанием 3. Финал парочая корона переходящая в трещащие хризантемы ";"красная волна, зелено-красный пион с мерцанием, финал парочая корона переходящая в трещащие хризантемы";"2976";
